Student_ID,Class_ID,Name,Gender,Date_of_Birth,Region of birth,Current state of residence,engagement_in_class,health_condition,Class Spec
5af3da5a-38e5-4b27-96dc-5a6ea7890770,SS2 Class C,Seth Fisher,Male,2008-05-18,North West,Edo,Unactive,None,Art
42b40281-5f26-4466-94d1-332ae3082ddc,SS3 Class A,Julie Wilson,Male,2010-05-02,South South,Enugu,Slightly active,None,Science
9565257b-a267-432f-9dcb-f4bc0dbdc5da,SS2 Class A,Lisa Kennedy,Male,2008-05-18,South South,Rivers,Slightly active,None,Art
de14553b-1eac-41d9-801f-490931cd9f6e,SS3 Class E,Kendra Gutierrez,Male,2007-07-27,North East,Katsina,Active,Dyslexia,Art
232a5e82-2699-4aab-9aaf-7529deeff82a,SS3 Class B,Grace Benitez DVM,Female,2007-08-13,South West,Plateau,Active,Dyslexia,Science
50fe8199-24aa-4685-b523-66cefc950bba,SS1 Class F,Catherine Miller,Male,2009-12-03,North West,Jigawa,Troublesome,Dyslexia,Science
2d445af8-fc94-46b1-a18b-5d1555273407,SS2 Class A,Anthony Hayes,Female,2007-11-03,North West,Kebbi,Troublesome,None,Science
2b29bf36-c606-4dc4-82dd-901d359a1533,SS2 Class C,Brooke Glover,Male,2009-01-19,North West,Ebonyi,Slightly active,None,Science
9d4e8b5d-2120-4fba-9689-e0b8c79ddb62,SS3 Class C,Jeffrey Patterson,Female,2010-01-16,North West,Bayelsa,Unactive,Dyslexia,Art
09a85dc5-0131-4f3b-a221-06707a36e788,SS2 Class C,Monica Dodson,Male,2010-03-22,South West,Ebonyi,Slightly active,None,Art
d54e7948-c1c0-45e3-927c-8f50e45a87e8,SS1 Class A,Alicia Smith,Male,2009-08-01,North East,Oyo,Troublesome,None,Art
b18ad67d-39ec-4ca1-bfb2-df47bbcd6c18,SS2 Class A,Emily Garcia,Male,2007-11-08,South East,Oyo,Active,Dyslexia,Art
2ac1d5ca-4e5d-4f12-96b3-1f4a80daa8ca,SS2 Class E,Angel Fry,Female,2009-01-17,North Central,Zamfara,Highly active,None,Art
98abb2e7-8531-4f0f-ba53-312274b79620,SS2 Class D,Jessica Mcdaniel,Male,2009-07-27,North West,Kwara,Slightly active,None,Art
e6c11650-ff02-45b0-97bd-56c92240063b,SS2 Class B,Paul Martin DVM,Female,2008-07-28,North West,Niger,Active,None,Science
3a799efa-04e5-4bd5-a744-acd4cfdfc6f9,SS2 Class B,William Clark,Male,2009-06-11,North East,Kaduna,Active,Dyslexia,Art
2b429596-812f-4a38-96f6-1c09059c1ba0,SS2 Class F,Michael Conner,Female,2007-09-09,South South,Ebonyi,Unactive,None,Science
417b6634-a3ec-452c-a065-3245600c9c71,SS1 Class B,Lisa Wheeler,Female,2008-03-10,South East,Kwara,Troublesome,Dyslexia,Art
a750350e-1bad-42a8-a976-dc4d0c472187,SS1 Class D,Amber Wilson,Male,2008-06-07,North West,Katsina,Slightly active,Dyslexia,Art
8c1ab2c7-1fa3-4d1f-a158-4f8871be94c3,SS3 Class A,Michael Harris,Female,2008-03-14,South East,Rivers,Unactive,None,Art
4d15f7d8-0261-487a-a15c-159aaf8ca888,SS3 Class D,Brian Meyer,Female,2007-11-22,South West,Kebbi,Slightly active,Ulcer,Art
231d260b-b362-4d55-9b0a-da0b9f6facc1,SS2 Class C,Steven Hunt,Male,2007-12-30,North Central,Niger,Active,None,Art
1d2fed2a-485f-4888-9e23-da4b9e21741f,SS3 Class B,Kathleen Lynch,Male,2010-03-24,North West,Anambra,Highly active,None,Science
85ece729-d4dd-4b56-8353-91b2c72850c1,SS3 Class F,Heather Ortiz,Female,2008-06-27,North East,Lagos,Active,None,Art
7f111a36-8c52-4271-8a16-7e18290e3e89,SS1 Class B,Melissa Castillo,Male,2009-03-22,South South,Cross River,Active,Dyslexia,Art
abf0263e-0343-4b64-80b3-700f3c088990,SS3 Class F,Brian Andrews,Male,2007-06-10,North Central,Edo,Highly active,None,Science
170fa87b-f30e-44fe-a62e-55597e7d9a19,SS3 Class D,Angela Cummings,Male,2008-10-04,South South,Oyo,Slightly active,Dyslexia,Science
3b2d520b-a4f3-4185-8182-2509e79f9f3d,SS2 Class D,William Baker,Male,2006-11-26,North Central,Benue,Highly active,None,Art
2cb941fc-d02c-45f9-998d-13a40cd20e43,SS1 Class D,Sarah Ward,Male,2007-02-11,North West,Benue,Active,Dyslexia,Science
bd10f87c-6d0e-4597-900d-92a7ad409244,SS3 Class D,Samuel Zamora,Female,2009-03-10,North West,Rivers,Troublesome,Sickle Cell,Art
a9d1a28e-236d-4176-9a1c-96ae0279e2ab,SS1 Class F,Erin Kline,Female,2008-08-06,North Central,Katsina,Highly active,None,Science
e0e3c5ce-44af-4cb7-9f2e-befcf480b91e,SS3 Class D,Jacqueline Cooper,Male,2007-11-30,North West,Bauchi,Active,None,Science
f659f188-6676-4c75-a699-5af51d24181c,SS1 Class A,Russell Vaughn,Male,2007-12-11,South East,Oyo,Active,None,Art
a61acd8e-6bf7-440f-8cc6-2fed7a6e43d0,SS3 Class E,Carol Anderson,Female,2009-08-31,North East,Gombe,Unactive,None,Science
f1458426-fb48-4ded-8f03-7337b9f6143b,SS1 Class A,Ashley Pruitt,Male,2010-08-21,South East,Oyo,Unactive,Asthma,Science
adab2c2f-91a6-46da-8d61-39887b90942f,SS1 Class F,Logan Maxwell,Male,2007-06-01,South East,Osun,Slightly active,Dyslexia,Science
af390a9d-dcd1-4413-8760-801f9c81fc46,SS1 Class C,Monica Snow,Female,2008-01-06,South West,Ebonyi,Slightly active,None,Science
1ce97871-7cf5-4d5f-ab9f-33cb7bab1baa,SS1 Class A,Jessica Brown,Female,2008-07-29,South East,Nasarawa,Troublesome,None,Science
b45e9463-032a-49e0-9071-e5f0a7ac590c,SS1 Class E,Kelly Manning,Female,2007-12-08,South South,Osun,Slightly active,None,Science
fa575cea-3957-4344-90a4-a421b9493906,SS3 Class C,Shelley Stone,Male,2007-08-04,North East,Adamawa,Highly active,Asthma,Science
1861c9f3-9e44-498c-b359-390eb0309aaf,SS3 Class B,Nicholas Olson,Male,2008-07-08,North West,Borno,Active,None,Art
62874624-a433-4510-ad21-b4cca9e8f0d8,SS3 Class A,Ronald Mcclain,Female,2009-05-02,South West,Borno,Active,None,Science
a4b5c723-02fb-4869-8df8-0b899ce7eed1,SS1 Class B,Kathy Harrison,Male,2010-07-15,South East,Kwara,Troublesome,None,Art
132a5e58-2a57-4880-9e92-05ea7eef09ab,SS3 Class A,Erica Rivera,Male,2008-05-05,North Central,Jigawa,Slightly active,None,Art
39034b65-81c6-4eeb-8ce3-c8c847354e4f,SS1 Class E,Jamie Montoya,Female,2010-01-29,North West,Benue,Slightly active,None,Science
cd1f75a3-71b6-4ca1-b587-3920142e3df0,SS2 Class B,Anita Jimenez,Male,2007-01-02,North West,Nasarawa,Active,None,Science
7f53dc0a-fb0d-4cda-9e63-926150e96888,SS1 Class C,Alicia Powell,Female,2007-04-29,South South,Jigawa,Active,None,Science
000b1f5e-8c91-4d13-8ea0-2346092c4801,SS2 Class D,Rebecca Richmond,Female,2010-05-12,North Central,Jigawa,Troublesome,None,Art
82226c16-e3de-4ec0-8dfa-21bea335b2c8,SS2 Class A,Mary Bryant,Male,2009-08-24,North Central,Zamfara,Active,Dyslexia,Art
0de4faf4-d347-44cc-9d04-032d57423882,SS3 Class D,Sarah Rivera,Male,2007-06-07,North Central,Akwa Ibom,Highly active,None,Art
791f49f6-9996-4612-9ea8-7552c47566bf,SS1 Class E,Heidi Chavez,Male,2009-08-24,North East,Ondo,Unactive,None,Science
38c46b38-a8ae-47b9-8262-cad018f1a1e4,SS1 Class B,Henry Schultz,Male,2009-10-06,North East,Benue,Highly active,None,Science
85a0d089-8c35-4321-8abf-6f5cccc7147f,SS2 Class C,Brian Prince,Male,2008-12-10,South East,Lagos,Slightly active,None,Art
b783e1d5-d264-44b9-a3f4-7a557e0f60b2,SS3 Class F,Jennifer King,Male,2010-08-09,South West,Rivers,Slightly active,None,Art
ee22a70b-1ee9-4260-b002-d8313227e8d8,SS2 Class E,Cindy Summers,Female,2009-03-13,North Central,Ondo,Unactive,None,Art
1b968925-5682-4038-b77f-69b930c9c51f,SS3 Class D,Amber Schultz,Female,2010-09-19,South East,Edo,Troublesome,Dyslexia,Science
c5ab4e57-1f8b-4af1-96bc-532dac117bab,SS3 Class C,Judith Lawrence,Female,2009-09-22,North East,Zamfara,Troublesome,Dyslexia,Art
7fb33be5-f6bf-4f72-a277-8161811317a8,SS1 Class F,Noah Tran,Male,2008-03-28,North East,Imo,Highly active,Asthma,Art
7ba16dd7-95ca-488d-96bc-a7126ecca931,SS3 Class C,Priscilla Kent,Male,2007-07-27,North East,Kano,Troublesome,None,Art
bb01b2a5-2c74-4800-941c-23fab11af726,SS3 Class F,Ashley Sandoval,Male,2007-05-08,North East,Kano,Troublesome,None,Art
810d5c57-5264-4a59-a1f8-5b339b2d5a2a,SS2 Class F,Jennifer Lynch,Female,2010-04-24,North Central,Abia,Highly active,None,Science
460a6125-3f8c-43d4-832a-fc4ab148b2a6,SS2 Class F,Grant Phillips,Male,2009-10-31,North Central,Imo,Active,None,Art
69a9aff9-235f-43d5-a224-a806ce072a52,SS1 Class D,Stacey Hunt,Male,2007-05-02,North West,Bauchi,Troublesome,Dyslexia,Science
dc57546d-8c3d-431a-b395-2193d7d3b9d9,SS3 Class C,Norman Spencer,Female,2008-11-08,North Central,Benue,Troublesome,None,Science
9fc97264-35af-4b2d-b36d-778637a3c30a,SS1 Class F,Melissa Morse,Female,2007-12-22,South East,Rivers,Active,None,Art
a66c0fa1-b5dc-4a9a-bb38-cd9121f6c63d,SS3 Class D,Cassandra Daniels,Female,2009-07-25,South South,Kano,Troublesome,None,Science
1d8b32d9-b5d9-4d36-9287-964da30a6658,SS2 Class D,Kristina Aguilar,Male,2007-06-01,North Central,Zamfara,Unactive,None,Science
6adfd568-b5ca-4993-aaca-d101f1530f68,SS2 Class B,Stephanie Ferguson,Female,2007-05-17,South West,Lagos,Slightly active,None,Science
ceed0ffc-6c21-435d-98e8-b97ce0a25901,SS2 Class A,Brian James,Male,2009-09-05,South South,Niger,Slightly active,Ulcer,Science
332cce0a-0e7d-4698-ab95-c72f0d95aaf5,SS2 Class A,Richard Terrell,Female,2008-08-05,South West,Katsina,Highly active,Dyslexia,Science
d6e1ba00-257c-44bc-8024-c424aef2ab2f,SS2 Class E,Richard Harris,Male,2009-10-12,South West,Bauchi,Active,None,Art
d06405a8-5bd2-4cb1-8845-3b2f8a8a4105,SS2 Class C,Luis Lowe,Male,2007-07-29,South South,Zamfara,Active,None,Art
be0ec2da-396c-457b-9d66-40718fd7b1a1,SS3 Class C,Jasmine Dixon,Male,2008-02-28,South East,Kano,Highly active,None,Science
49a2afde-b235-4a3c-8c7f-9517cbfd4a31,SS1 Class D,Amber James,Female,2007-02-11,North East,Imo,Troublesome,None,Art
f9cf8499-c9c1-4d45-b4ea-6b976aa415b5,SS2 Class F,Tracy Brown,Female,2010-06-02,South South,FCT,Highly active,None,Science
9edd2182-33fd-462d-8057-e470be6127a8,SS1 Class C,Shannon Ramos,Female,2008-09-17,North West,Adamawa,Troublesome,None,Science
b4629214-a23f-467d-a957-2bc239bd8bd6,SS1 Class D,Holly Chapman,Female,2008-09-04,South West,Ekiti,Troublesome,None,Science
c6b18d94-324b-4c3d-9a77-91a2bd0b0fa2,SS1 Class F,Cheryl Cole,Female,2009-11-19,South East,Gombe,Active,None,Science
2fddb26a-1310-4665-aec2-bb19fbc398d8,SS1 Class A,Nancy Wilson,Male,2007-08-11,North East,Kebbi,Troublesome,None,Science
8e7d3f5a-4773-466a-adb2-b0200a670143,SS1 Class D,Christopher Singleton,Female,2007-11-06,North West,Akwa Ibom,Slightly active,None,Science
b5ae329d-7761-4d80-949f-c34c0171f5a7,SS3 Class F,Amanda Mcfarland,Female,2007-09-22,North Central,Lagos,Active,None,Art
eeb093fe-c60e-44d5-8d04-dcb698cd2655,SS1 Class E,Sarah Turner,Male,2010-06-05,South West,Zamfara,Unactive,None,Art
5bab7f4a-8cd7-4c27-929a-f586ca376c36,SS1 Class A,Michael Fox,Male,2008-01-19,North West,Ogun,Highly active,None,Science
11740357-8546-4426-af12-0b9ef4fd25b7,SS2 Class E,Caitlin Daniels,Female,2009-01-13,South East,Katsina,Active,Sickle Cell,Art
38a06ffe-5972-48c5-9789-be6367465743,SS3 Class F,Mary Rivera,Female,2010-08-11,South South,Kebbi,Highly active,None,Art
c0ae0b1a-f347-4736-b7ec-07a64b27b079,SS2 Class F,Karen Hoffman,Female,2010-08-02,North East,Cross River,Slightly active,None,Science
0240f59a-a638-4854-bb2b-8b80c08bd674,SS2 Class B,Gregory Allen,Female,2010-08-29,South West,Nasarawa,Highly active,None,Science
9f027cbf-eb29-4912-9d1b-83dfa46b6fce,SS1 Class A,Andrew Blackwell,Male,2009-03-12,South East,Bayelsa,Unactive,None,Art
f1eab64a-cbd4-41cc-aa7a-8c2161a1a29c,SS3 Class D,David Ramsey,Male,2009-10-31,North West,Kano,Unactive,None,Art
d275bd43-8451-4303-a94d-4fbe06531d47,SS1 Class B,Kayla Hicks,Female,2008-08-23,North Central,Taraba,Active,None,Science
e5f5c891-4be3-48a8-8b39-dccf7c9f3bc3,SS2 Class C,Erica Miller,Female,2007-10-27,North West,Bayelsa,Highly active,None,Science
f4ce8477-f8bc-49ac-aada-62ce189099c9,SS3 Class F,Kim Sims,Female,2009-12-27,North West,Kwara,Troublesome,None,Science
c6097cd8-a127-4c6b-ab9b-153d35f5c654,SS3 Class A,Michael Houston,Female,2007-08-10,North East,Kwara,Slightly active,Dyslexia,Science
b3e6f4c6-d428-4f6c-89aa-429334a0dcd4,SS2 Class A,Natalie Graham,Male,2009-05-31,North West,Imo,Unactive,None,Science
bf343ca7-1276-4d13-b093-8776d116d014,SS3 Class F,Allison Love,Male,2010-05-16,North Central,Oyo,Unactive,None,Science
0de4833e-12c0-420c-9667-c51809b2eae6,SS1 Class B,David Jones,Male,2007-11-18,North East,Zamfara,Highly active,Dyslexia,Art
4236c0bf-e936-4a85-ba46-fbe3d255a4de,SS1 Class E,Jerry Sullivan,Male,2009-10-02,South West,Cross River,Highly active,None,Science
ac5d4e57-63b6-44f4-8452-f77950ffde64,SS2 Class F,Aaron Cortez,Female,2009-02-20,South East,Kaduna,Slightly active,None,Art
95ea6825-bef6-459a-8186-a221103056b7,SS1 Class E,Ryan Howard,Female,2010-05-10,South East,Kebbi,Active,None,Art
c971bf51-4a32-4b22-9b2b-b2ec80b9ec30,SS3 Class E,Lisa Campbell,Male,2008-10-29,South South,Kogi,Slightly active,None,Science
65262474-61a4-41ff-b00b-8b43ed3b9d13,SS3 Class C,Amanda Moore,Male,2007-08-17,South East,Katsina,Troublesome,Ulcer,Art
641816b7-bf2b-43b4-a2e9-e52738491ecc,SS2 Class C,Sarah Phillips,Male,2007-10-06,North Central,Benue,Highly active,None,Science
ad62d094-4c4d-4e40-a4e2-226ca250d133,SS2 Class B,Traci Camacho,Male,2006-12-29,South South,Bayelsa,Highly active,None,Science
f3102525-f517-4e72-9f85-7b21a5df6f85,SS1 Class D,Shaun Thomas,Female,2007-12-23,North Central,Taraba,Highly active,None,Science
98be5ff0-929d-4f9f-8149-a2af0ab1a504,SS2 Class A,Joshua Miller,Male,2006-10-10,South West,Kano,Unactive,None,Art
e74ed0b3-bdce-435f-bf90-5d6a35c606b5,SS1 Class C,Christine Whitehead,Male,2007-07-01,North Central,Bayelsa,Troublesome,None,Science
29344e15-2477-4047-8336-a758d9f93502,SS3 Class B,Luis King,Male,2008-11-01,South East,Ebonyi,Unactive,None,Art
ccb68571-abc5-4545-ae6d-7a041d57e734,SS3 Class D,Amy Potter,Female,2009-07-20,South West,Kogi,Slightly active,Ulcer,Science
761579e7-8c81-41b4-be8b-4ccbfd75a5f3,SS1 Class F,Angel Powers,Male,2008-12-28,South East,Gombe,Highly active,None,Science
b9c037aa-3289-458b-9923-cafc402d105b,SS3 Class B,Tiffany Howard,Female,2007-12-12,North Central,Ebonyi,Troublesome,None,Science
199c8d94-3c0a-484e-a7cd-13cbabda06b2,SS1 Class E,Benjamin Lee,Male,2009-09-22,North West,Katsina,Slightly active,Dyslexia,Art
9dc89e1a-540e-4d01-b35d-88f37c6166df,SS2 Class E,Melissa Hernandez,Male,2009-05-24,North West,Adamawa,Unactive,None,Art
50fb35b0-cec5-4969-9d4f-7107911ddc79,SS2 Class F,Caroline Edwards,Male,2010-04-14,North West,Niger,Unactive,Asthma,Art
bd64987e-b652-4e99-b8b5-e89ac921057c,SS3 Class B,Destiny Ward,Female,2008-11-22,South East,Adamawa,Slightly active,None,Science
e0bd202c-54e1-4f3a-bba4-1ae0adf8f767,SS2 Class B,Jeremy Hampton,Male,2010-05-19,North West,Ondo,Troublesome,None,Art
2cff45f8-1bdc-44a9-8d3a-5d767caa281b,SS1 Class B,Angela Ramirez,Female,2007-02-02,North West,Cross River,Slightly active,Dyslexia,Art
89e2df24-e42c-4aea-a3d7-263dd391d017,SS2 Class A,Nicholas Sims,Male,2008-11-25,North West,Ogun,Unactive,None,Science
04c4f46a-e461-4160-934d-695aba388c8f,SS1 Class C,Lynn Hess,Male,2010-04-03,South East,Rivers,Unactive,None,Science
970c9eb4-c4ea-4ece-a7b6-e4679432d797,SS3 Class D,Andrew Green,Female,2008-11-05,South South,Benue,Unactive,Dyslexia,Science
78dbcde3-8a28-4792-bfac-a645e4dc4306,SS3 Class A,Brittany Long,Female,2010-05-30,South West,Nasarawa,Unactive,Dyslexia,Science
bbb4c0ce-96f0-4335-85ab-48dae4354021,SS1 Class D,Brandi Mason,Female,2009-05-27,North West,Kaduna,Troublesome,None,Art
808e08d2-5d26-4b1b-a593-b659172e8c68,SS1 Class E,David Maynard,Male,2007-03-10,South West,Ogun,Slightly active,None,Art
2a74b90c-af25-47f5-9d31-762afb5abb36,SS1 Class D,Brenda Moore,Male,2009-02-26,South East,Sokoto,Unactive,None,Science
a8cf4f62-90d9-470c-b2de-c75c90fcc9f1,SS1 Class E,Brianna Dennis,Male,2007-01-31,South South,Ondo,Troublesome,Dyslexia,Art
38048786-0a58-443c-9bda-0655f06dca24,SS3 Class D,Crystal Baker,Male,2009-07-29,South East,Nasarawa,Highly active,None,Science
34ef2552-ab28-4d09-8af5-7e603be8a5df,SS2 Class E,Rebecca Hughes,Male,2008-05-21,South East,Ondo,Unactive,None,Science
0be3534a-e1ad-440c-b463-835eeafb9f20,SS1 Class C,Matthew Garcia,Female,2010-06-25,North East,Ekiti,Troublesome,None,Art
d463c183-a231-4211-8578-b1c6f7ebc69a,SS3 Class A,Patrick Lane,Female,2007-05-08,North West,Sokoto,Slightly active,None,Art
a75743f9-606c-42f5-ac81-6bf091f60406,SS3 Class D,Kevin Villanueva,Male,2007-05-17,South South,Rivers,Unactive,Dyslexia,Art
6057153a-4067-4790-8444-050413ed280a,SS3 Class B,Courtney Sullivan,Female,2006-12-14,South South,Taraba,Troublesome,None,Art
7ca2f582-5854-49d9-9e22-dc3fd1366db1,SS1 Class F,Stacy Smith,Female,2008-10-25,North East,FCT,Troublesome,None,Science
2a6524af-709d-438b-a393-6d45e1ccff0d,SS1 Class E,Jose Campbell,Male,2007-05-28,North Central,Katsina,Active,Asthma,Art
5cbaa496-2848-4240-afd9-0ce1267627ca,SS2 Class A,Ruth Guerrero,Male,2010-02-17,South West,Lagos,Active,Dyslexia,Science
b862acc3-5489-4c37-8fa9-026b6a241f46,SS3 Class B,Michael Mendoza,Male,2008-05-09,North Central,Akwa Ibom,Slightly active,Dyslexia,Art
d5576899-a5b2-47ea-a947-6f54973e129c,SS3 Class D,David Anderson,Male,2007-12-16,North West,Delta,Active,None,Art
a1298fa2-227d-4660-a93f-c26697a418b8,SS2 Class E,Stephanie Thomas,Male,2008-01-02,North East,Ekiti,Slightly active,None,Art
2e16f0b6-ec25-4a75-821d-4dca2a955908,SS3 Class E,Jennifer Costa,Male,2009-06-11,North West,Anambra,Troublesome,None,Science
b8344070-e0e5-46e5-84c4-4853a33b3dfd,SS1 Class C,Samantha Valentine,Female,2010-03-28,South South,Ebonyi,Slightly active,None,Art
fe268e77-9b45-47e0-b2fe-fdc23772aa97,SS2 Class B,John Robinson,Female,2010-07-24,South West,FCT,Troublesome,Dyslexia,Science
cb6bf562-2488-484d-99d0-90fd6928043e,SS2 Class A,Patricia Hanson,Male,2009-07-14,South West,Delta,Troublesome,None,Art
b9644e4f-2aef-4f3b-83b7-a0ef82c41c54,SS2 Class E,Tammy Carlson,Female,2008-02-18,North West,Anambra,Troublesome,None,Art
62ada157-60d2-459a-bad5-1382119fb03e,SS3 Class E,Alan Mills,Female,2008-08-28,South South,Gombe,Active,None,Science
6b77af9e-af32-4af8-811d-b4afe8ca7483,SS2 Class F,Lisa Thompson,Male,2006-12-11,North East,Niger,Highly active,None,Art
09fe4cdd-998d-45ba-9d60-22c5e6cfcbd8,SS2 Class E,Kim Goodwin,Female,2009-01-03,North East,Oyo,Slightly active,Ulcer,Science
215d3b1f-a8cd-444d-bb74-244017db4c2f,SS2 Class D,Kimberly Smith,Female,2008-02-21,South East,Ebonyi,Active,None,Science
a6340d1a-adb6-40f4-865d-e86ef00f63ef,SS1 Class E,Jason Golden,Male,2009-07-07,North Central,Taraba,Highly active,Asthma,Art
3abf9c65-6dd0-43f3-87a2-0e22b298b811,SS1 Class F,Karen Mack,Female,2009-03-23,North West,Katsina,Troublesome,Dyslexia,Art
bdcbfffc-cdfb-44e9-96cb-dafb59bb8900,SS1 Class B,Sara Johnston,Female,2007-05-17,South East,Cross River,Highly active,None,Art
7a25ed81-4128-47eb-a246-29cd6cecdf82,SS1 Class E,Susan Miller,Female,2009-08-06,North Central,Enugu,Highly active,None,Science
689d1205-8b31-44d8-a073-c1d09929afeb,SS3 Class D,Aaron Manning,Female,2007-07-25,North West,Osun,Slightly active,Dyslexia,Art
1e2a03f1-85c5-4910-93f6-f72301d23a76,SS2 Class B,Jaime Harris,Female,2007-04-05,South East,Ondo,Unactive,Dyslexia,Art
5cbdb682-68aa-4236-90de-ef43cde5c35a,SS2 Class F,Jeffery Richards,Male,2009-04-11,South West,Anambra,Highly active,None,Art
6c6e8796-893e-4b89-9adf-c49942e4bf01,SS3 Class A,Lisa Braun,Female,2009-12-15,North West,Ebonyi,Slightly active,None,Science
69c9520f-3425-449c-8145-d6ba65bf8e04,SS1 Class E,Kristin White,Female,2009-04-18,South South,Delta,Slightly active,None,Science
40f7924b-7bd7-44bf-8e0e-abb78f20c5e7,SS1 Class C,Laura Schroeder MD,Male,2006-12-24,North West,Kwara,Troublesome,None,Art
a8c6c2df-dd23-4f41-9ae1-35862358755c,SS1 Class B,David Logan,Female,2009-11-26,North West,Enugu,Active,None,Science
36e6ba85-19ab-4c15-a96b-67bff301bb6c,SS2 Class E,Rachel Owen,Male,2009-05-20,North Central,Jigawa,Troublesome,Asthma,Science
b4f02f6f-af3f-4d9a-b272-5aa79d30c42e,SS2 Class B,James Fields,Female,2010-08-18,South West,Cross River,Highly active,None,Science
25343e85-d2c0-4ec2-9751-94d7cdeb2696,SS3 Class D,Kyle Davis,Female,2008-01-29,North West,Kebbi,Slightly active,None,Art
147d7bfc-5eef-4d1e-b8c5-ef5e4359ff43,SS2 Class A,Misty Arias,Female,2009-12-13,South East,Akwa Ibom,Troublesome,None,Art
85609e8a-a7fb-4997-9d2c-d9446690a951,SS2 Class F,Victor Brown,Female,2008-06-05,South East,Kebbi,Highly active,None,Science
a3ea21a2-2cde-4187-91fa-82a6c60b340c,SS3 Class B,Adam Jefferson DVM,Male,2009-09-04,North East,Gombe,Slightly active,None,Art
089a9f4f-31da-4817-8937-b90f84a5b18b,SS3 Class C,Kayla Hale,Female,2008-01-30,South South,Ogun,Active,None,Art
093b4d72-ac8c-4caf-ab63-3b189d7d1756,SS2 Class D,Matthew Cantrell,Male,2007-08-29,North West,Enugu,Active,None,Art
c798a445-46a3-4c71-bf2f-6883163b5481,SS1 Class D,Michael Sullivan,Female,2009-03-14,North East,Benue,Unactive,None,Art
bca726eb-03ef-4f77-848a-c92433478a91,SS1 Class C,Tamara Dunn,Male,2008-04-04,North West,Jigawa,Troublesome,None,Science
ea3e072a-8f22-4604-946b-7756b9e439ef,SS2 Class A,Hannah Ochoa,Female,2007-11-29,North Central,Kwara,Troublesome,None,Science
31cc6738-f68a-49b7-9b3a-a1d139ee80ab,SS3 Class E,Jared Smith,Male,2007-06-18,South South,Borno,Active,None,Science
1b414999-8198-41f5-a839-f98f2ccf1472,SS3 Class E,Kathy Morgan,Female,2008-05-26,South West,Gombe,Active,Dyslexia,Science
f4eae769-8366-4189-8d8d-9f751df44d3e,SS1 Class B,Joshua Leon,Male,2007-03-22,North East,Ogun,Slightly active,None,Art
f74f6900-7159-4914-b1b6-8ecd400945ce,SS2 Class D,John Sanchez,Male,2008-01-31,North Central,Rivers,Troublesome,None,Science
75771730-c68d-44b2-b613-bda056f401e5,SS2 Class C,Stephanie Atkins,Female,2006-10-19,North West,Bauchi,Unactive,None,Art
114b3c79-4200-49f5-9dc3-c26e7b62659e,SS2 Class A,Richard Robinson,Male,2009-12-27,North West,Cross River,Active,None,Science
50d3ba03-ccd7-408f-badc-b38cb38046ef,SS1 Class E,Harry Nichols,Male,2010-07-13,North Central,Bayelsa,Active,None,Science
3f8dcf96-436a-42bb-9509-8e07b368d836,SS2 Class E,James Goodman,Male,2007-03-18,North West,Osun,Slightly active,Ulcer,Science
ee6ffbea-8df7-4647-9376-9ff9578cd875,SS1 Class B,Erik Robinson,Male,2008-10-13,South South,Jigawa,Unactive,None,Art
f2765513-2eca-4629-84e2-269192ded495,SS2 Class D,Tara Lee,Female,2008-08-18,South West,Kebbi,Slightly active,Dyslexia,Art
bc45144a-3c1f-4ff0-b31d-58bbbcb3636d,SS2 Class B,Derek Perez,Male,2008-12-16,North East,Niger,Unactive,None,Art
9e5c5dcd-d61a-480a-bfec-0a37d5bea8dc,SS2 Class F,Richard Wilson,Male,2010-04-28,North East,Oyo,Slightly active,None,Science
a9d6290d-f4ad-4a22-ad02-05f51417c2f9,SS1 Class C,Aaron Vincent DVM,Female,2007-12-15,North Central,Katsina,Highly active,Dyslexia,Art
9ee4105d-5f06-4c76-bb77-7e71d91738f8,SS1 Class D,Steven Ibarra,Male,2009-07-15,South West,Niger,Highly active,None,Science
7da56b6e-4654-477d-9e67-a2789313b3a7,SS1 Class B,Phillip Dixon,Male,2009-11-09,North West,Anambra,Troublesome,None,Science
93a05478-c00b-49de-b8db-128d65db6e43,SS3 Class A,Joseph Henderson,Male,2006-12-12,North East,Abia,Troublesome,Dyslexia,Science
80a23721-0856-4684-8a6f-c4b3f08d312e,SS1 Class A,Scott Parsons,Female,2008-07-04,North Central,Imo,Unactive,None,Art
b2c027e8-1ed0-42e9-b9fc-6034750acc98,SS1 Class F,Emily Smith,Male,2006-11-09,North Central,Ondo,Slightly active,None,Science
94bcf47a-6122-4189-b5f3-de4aac9204b4,SS3 Class A,Isaiah Hensley,Male,2009-12-12,North Central,Kwara,Slightly active,None,Science
3cb526d7-434a-430e-8c6e-a6ad2fe938e4,SS1 Class C,Tyler Cooper,Female,2007-07-04,South West,Bayelsa,Unactive,None,Art
35e574e0-6c87-4546-bfaf-64582f14f777,SS1 Class E,Paul Diaz,Female,2007-02-12,North Central,Abia,Slightly active,None,Science
2e0d3860-7362-49b7-8795-cd1d668d3c8b,SS1 Class D,Veronica Parks,Female,2007-10-15,North East,Borno,Troublesome,None,Art
451b6267-b887-4caf-9991-103fd06eccbc,SS3 Class D,Kristi Chase,Male,2010-02-09,South West,Delta,Highly active,None,Science
