Student_ID,Class_ID,Name,Gender,Date_of_Birth,State of Origin,engagement_in_class,health_condition,Class Spec
4f11d8dc-5cd3-4369-84aa-c1b75ca0c428,SS3 Class D,"Enitan, Taiwo",Female,2008-08-18,Yobe,Unactive,Dyslexia,Art
577bc55a-36d5-4494-b37f-d50d2e25b5ee,SS3 Class E,"Amadi, Eniola",Female,2009-02-16,Zamfara,Slightly active,None,Art
31274148-7c7c-404e-8422-d03ef29a6339,SS2 Class A,"Ekwueme, Kayin",Female,2007-04-24,Anambra,Unactive,Ulcer,Science
27aa7cbc-2337-4bbc-bffe-77c839feb99c,SS3 Class B,"Oghenekevwe, Oluwaseun",Male,2007-06-12,Bauchi,Unactive,None,Art
c9c23e69-d82c-4565-8bb9-07ec13c11754,SS3 Class D,"Yalwa, Chi",Male,2008-07-18,Akwa Ibom,Unactive,None,Science
8a2e6a93-c558-4bb2-81f7-f3fb19e45c6a,SS1 Class F,"Uche, Chukwuma",Male,2010-01-10,Katsina,Troublesome,None,Art
86cac6f4-e238-4e93-bd17-c5e8d5ca69ab,SS3 Class E,"Okechukwu, Abioye",Male,2009-10-26,Kebbi,Troublesome,None,Science
e05b46c5-5636-4094-a974-31db09a9d1c1,SS1 Class F,"Kehinde, Uche",Female,2010-08-05,Kaduna,Highly active,None,Science
98e52499-218c-4e1c-9e37-4f7ac42cbc39,SS2 Class B,"Uchenna, Chidiebele",Female,2009-11-07,Ogun,Highly active,None,Art
2e4bebc4-2989-4880-a77d-1be96070b6a1,SS3 Class B,"Chijindum, Enyinnaya",Male,2009-06-01,Osun,Unactive,None,Science
9feefdff-c566-4a81-b15e-54f6d4d30795,SS3 Class C,"Akpofure, Idowu",Male,2009-01-14,Lagos,Unactive,None,Science
b89f72f3-2a60-4652-a714-7668cf1d7d3a,SS2 Class F,"Chinweike, Chika",Male,2008-01-06,Ekiti,Active,None,Art
5d42b9e9-692e-47b6-8b2f-6d5c700b5d5f,SS1 Class C,"Chijioke, Chidiebube",Male,2010-07-06,Anambra,Highly active,None,Art
f836f571-3cce-476c-b836-c448ad261ec5,SS1 Class F,"Nonso, Uduakobong",Male,2010-03-15,Cross River,Active,None,Science
c09cb506-48f1-496d-9c4f-fb4671b701aa,SS1 Class A,"Chike, Olukayode",Male,2010-06-08,Lagos,Slightly active,None,Art
3be79df4-72ec-416e-88a7-23e9bfa016c2,SS2 Class D,"Chukwuebuka, Emeka",Female,2007-07-19,Plateau,Troublesome,None,Science
f7315749-4f39-49a8-bd3a-258288b4f474,SS2 Class A,"Chibuike, Chizoba",Male,2008-11-13,Abia,Unactive,None,Art
e76adca9-7811-4802-88cc-7cfecf01f944,SS3 Class C,"Obi, Udo",Male,2009-03-14,Plateau,Unactive,Dyslexia,Art
ada58417-5e2a-432d-b1ab-0b56d5c9fdc7,SS1 Class F,"Ime, Umaru",Female,2007-09-04,Yobe,Active,None,Science
70cafdd8-fc04-4f08-9207-0158f2771f63,SS1 Class F,"Azubuike, Chinwendu",Female,2009-04-12,Adamawa,Unactive,None,Science
c7332304-4822-4120-84f9-eccd7630a8a7,SS1 Class B,"Chiemeka, Babatunde",Male,2007-07-16,Rivers,Slightly active,None,Science
6b2d5b09-8707-4ad4-80be-7e3561c2645a,SS1 Class B,"Chinonso, Kehinde",Male,2008-03-05,Adamawa,Highly active,None,Science
331f63fb-d11f-48c0-a97c-a4fff75d599f,SS2 Class E,"Ikechukwu, Olanrewaju",Male,2008-01-09,Osun,Active,None,Science
df7d0dd7-236e-4608-9acb-394acd1f5318,SS3 Class B,"Olamilekan, Aminu",Female,2010-03-31,Bayelsa,Highly active,None,Art
7b07fd31-a424-4f23-8d5b-a7cd400035f0,SS1 Class C,"Ese, Chidiegwu",Female,2008-10-01,Enugu,Troublesome,None,Science
ef2ddcc4-8df6-41da-9f07-c1a5dfc620ce,SS2 Class F,"Olabode, Opeyemi",Male,2010-08-24,Ebonyi,Highly active,None,Art
8412a335-d88c-456d-b61e-5fdb1a435206,SS1 Class A,"Bukar, Abimbola",Male,2007-12-08,Imo,Unactive,None,Science
1578d709-48f9-43d0-9fea-e1e0d9e604b3,SS1 Class E,"Uchenna, Oghenero",Female,2008-07-21,Jigawa,Troublesome,None,Art
73069588-45d5-468d-a90a-3abbc35b9fea,SS1 Class C,"Chidiebele, Chikelu",Male,2008-06-03,Delta,Active,None,Art
d4bf7a4b-25b8-442f-836b-15c7e7c225da,SS2 Class A,"Balarabe, Adetokunbo",Male,2008-02-04,Enugu,Active,None,Art
e916da57-f248-43ab-977a-8a5f6ffe33b3,SS1 Class A,"Olayinka, Olawale",Female,2007-09-08,Oyo,Active,None,Art
e27718c5-737d-4fb6-9113-76e038d77b9a,SS1 Class A,"Ogochukwu, Ejiroghene",Female,2008-07-13,Ekiti,Slightly active,Dyslexia,Art
6a36af18-06d3-4b93-ae33-688d597e6845,SS1 Class B,"Ikenna, Bukar",Female,2010-01-12,Kaduna,Slightly active,None,Art
5fbbf0b1-8083-49c8-a57e-01c90da23e5c,SS3 Class B,"Olukayode, Usman",Male,2008-09-23,Abia,Unactive,None,Science
14e4180c-fe99-46a3-a2db-c8503c5bf3a7,SS3 Class F,"Ndidi, Adebayo",Female,2008-08-06,Oyo,Troublesome,Asthma,Science
519554e3-0737-4c86-b97b-5f515ffa46ef,SS1 Class A,"Okafor, Ekundayo",Male,2006-10-28,FCT,Unactive,None,Art
b6f6dbf1-d6d4-41cc-995d-82f8ee4a9b5d,SS1 Class D,"Abidemi, Aliyu",Female,2008-07-30,Imo,Slightly active,None,Science
25637cc3-ca97-4bf5-95d5-96afa663d2cd,SS3 Class B,"Ayuba, Olu",Female,2010-01-22,Gombe,Unactive,None,Art
eada79a3-4970-4d9a-89ce-3cfb2339ba19,SS3 Class D,"Itoro, Akuchi",Female,2008-11-16,Kaduna,Troublesome,None,Science
d4c3a832-b231-460b-b8f2-ce6bd46b415d,SS3 Class D,"Olawale, Chuks",Male,2007-11-27,Plateau,Slightly active,None,Art
781799ff-b49e-44cc-8243-69e72387eaf6,SS2 Class F,"Chukwudi, Chikere",Male,2009-10-26,Cross River,Unactive,None,Science
e7e646c7-0158-4463-9d87-76a072d78bdd,SS2 Class E,"Babatunde, Onyekachi",Female,2008-08-02,Osun,Highly active,Dyslexia,Art
3735262d-4184-4b03-84dd-7054144823f7,SS3 Class B,"Ade, Iniobong",Male,2007-11-22,Benue,Troublesome,None,Art
f0b2a5d1-8c7e-4f42-a646-eaf9d5c0244d,SS2 Class C,"Ifiok, Chidiegwu",Male,2006-10-19,Benue,Active,Dyslexia,Art
6c5a6c93-871c-4884-9bdf-90f2ba2c0f19,SS3 Class A,"Adebola, Chima",Male,2007-01-22,Kogi,Slightly active,Epilepsy,Art
3cd5fd7f-49c1-4669-86b3-3fe61c76bdf6,SS1 Class A,"Temitope, Ejiro",Male,2010-03-08,Ondo,Slightly active,None,Science
3d0a5f0c-0c39-4ec7-9f31-74054d183eba,SS2 Class B,"Chinweike, Ekundayo",Male,2008-07-10,Akwa Ibom,Troublesome,None,Art
9f708368-cb3c-48ca-a392-57316b79afcc,SS2 Class B,"Chidiebele, Enyinnaya",Male,2009-09-02,Nasarawa,Highly active,None,Science
d6312a80-1c61-4ec2-9014-2131750565f5,SS1 Class A,"Dada, Chidiegwu",Male,2008-08-20,Ondo,Unactive,Dyslexia,Science
893ad232-98c3-43ca-bff4-cec6e7b7b4c6,SS1 Class D,"Chisom, Inyene",Female,2008-08-07,Edo,Active,None,Science
93364f7e-83ef-49f3-a1c7-cc8a04351b64,SS3 Class A,"Ese, Ɗanladi",Male,2010-03-01,Ondo,Active,Dyslexia,Art
4a90cd0c-24c1-43b9-b7f2-85723defa849,SS2 Class D,"Olawale, Inyene",Female,2010-07-07,Benue,Highly active,None,Science
5a5226e6-9d64-4932-8066-853d6de299a1,SS1 Class C,"Ifeanyi, Enitan",Female,2008-12-25,Kebbi,Troublesome,None,Science
2ff3cde4-6aa4-4c9f-9217-04753d959e3f,SS3 Class C,"Oluwatoyin, Ademola",Male,2008-01-20,Zamfara,Troublesome,None,Science
8603156a-15ea-4bcf-ab10-21ceaa143cd8,SS2 Class D,"Amadi, Lanre",Female,2007-06-08,Jigawa,Troublesome,None,Art
f4124360-1153-4e99-9c50-8720f982f4e0,SS2 Class B,"Okorie, Abiodun",Female,2008-03-08,Sokoto,Slightly active,Ulcer,Science
c9525185-81e0-4a5e-8b48-f49686abd4e7,SS2 Class B,"Akpan, Uduakobong",Male,2008-11-02,Lagos,Unactive,None,Art
0534a101-8ddc-4719-81f3-8dd4fd034ada,SS3 Class D,"Emeka, Idowu",Female,2008-09-22,Delta,Troublesome,None,Art
0b251279-785a-45d0-9f92-a62163f4c69d,SS3 Class D,"Oluwatoyin, Oluwaseun",Male,2008-07-10,Ogun,Highly active,None,Art
5f90bed6-fb25-464d-a30a-a767a2bb522b,SS2 Class E,"Adekunle, Umukoro",Male,2008-05-11,Kebbi,Highly active,Dyslexia,Art
5b6a8102-0428-4378-bf50-23f440ef3935,SS2 Class D,"Muhammadu, Akuchi",Male,2009-07-02,Kano,Troublesome,Dyslexia,Art
3dba6da8-5844-49fc-914b-9547c9dc72b8,SS1 Class C,"Ekenedilichukwu, Lawal",Female,2007-10-05,Imo,Troublesome,Dyslexia,Art
1a89b71e-a0d5-42c8-a837-fe68bba205ca,SS2 Class D,"Ejiroghene, Haruna",Female,2010-05-23,Sokoto,Highly active,None,Art
c1b5b5ca-bc35-46df-94f7-9dbac5811d2d,SS3 Class F,"Olukayode, Chidiebube",Male,2008-10-18,Lagos,Troublesome,None,Science
5a304528-0b59-4562-a227-219f551ff086,SS2 Class F,"Kayin, Akpan",Male,2007-12-12,Enugu,Active,None,Science
a48e40f1-d042-4dfa-96ab-087a8bc78e81,SS2 Class E,"Salisu, Chibuzo",Female,2010-04-09,Ebonyi,Troublesome,None,Art
af475b49-c775-4395-9494-05f02cd2a404,SS2 Class A,"Hamisu, Fumnanya",Male,2006-12-29,Zamfara,Slightly active,None,Art
7a8104de-b205-47bb-bb16-f75776f186ab,SS2 Class D,"Adisa, Chike",Male,2009-05-22,Zamfara,Troublesome,None,Science
2285b2ef-cfbe-4fe9-aea9-c542a1b970d0,SS2 Class A,"Toyin, Taiwo",Male,2008-04-25,Edo,Troublesome,None,Science
f1901b7e-c6b4-49ef-b74e-ba9310275b53,SS2 Class A,"Uche, Olalekan",Male,2010-07-13,Ekiti,Troublesome,Sickle Cell,Art
339b77a8-4b1f-4d7b-8977-c513752a7d25,SS3 Class A,"Muhammadu, Femi",Male,2008-08-09,Kano,Active,None,Science
e2c328aa-3310-4475-8a86-22250b36e356,SS1 Class D,"Adebayo, Okorie",Male,2008-08-20,Taraba,Active,Asthma,Art
4f612217-eef1-4694-90ca-e32d0aba590e,SS1 Class C,"Ayomide, Chidike",Male,2009-08-02,Katsina,Troublesome,None,Science
d0be73ee-fd37-4539-a5f2-02f983f02dc7,SS2 Class C,"Oghenekevwe, Abiola",Female,2010-01-25,Gombe,Slightly active,Dyslexia,Art
095ffa81-40d9-4bce-b930-ba208b040f49,SS2 Class F,"Chidi, Jatau",Male,2008-02-11,Rivers,Highly active,None,Art
493e904d-30ec-4796-a59b-457fc0d7ac73,SS1 Class B,"Chimezie, Enyinnaya",Male,2010-04-12,Nasarawa,Slightly active,None,Science
0c3ce284-c7e5-4bbb-9cb5-1c535b62a8df,SS2 Class B,"Chidike, Nonso",Male,2010-07-22,Akwa Ibom,Troublesome,None,Science
45f18619-54f9-4429-a7de-02ccdda4f4a7,SS1 Class D,"Alaba, Abimbola",Female,2009-07-12,Enugu,Active,None,Art
6fdc0bad-5e36-4127-8ca1-b45c1fdd980a,SS1 Class E,"Olalekan, Uzochi",Male,2008-06-05,Ogun,Troublesome,Dyslexia,Science
7092947d-be49-49ec-a667-d3bbe3b56360,SS2 Class C,"Kayode, Adewale",Female,2009-09-09,Bayelsa,Highly active,None,Art
56cb1ab0-62fb-46d7-b4db-ca07e506f670,SS1 Class D,"Oluwafemi, Iniobong",Female,2008-05-22,Imo,Troublesome,None,Art
b12b6680-7f07-4cb9-afd3-40c0f945f2fd,SS3 Class A,"Afolabi, Otobong",Female,2007-09-06,Ondo,Troublesome,None,Science
cc1b4157-ec9f-4c54-9e0a-72ab7f5db163,SS1 Class A,"Ɗanlami, Tochukwu",Male,2007-07-03,Kebbi,Slightly active,None,Art
15260718-cd18-4a82-8447-ceab84ef4324,SS3 Class A,"Oghenekevwe, Afolabi",Female,2008-02-26,Cross River,Unactive,Dyslexia,Science
6e3c4532-1434-4f62-acac-028cba220065,SS1 Class E,"Kayode, Ekenedilichukwu",Female,2009-04-11,Cross River,Highly active,None,Science
2e326567-d284-454e-bebe-c0db9a3a6103,SS3 Class E,"Onyebuchi, Uche",Male,2007-03-10,Kaduna,Active,None,Science
1a43db54-523a-4993-8b34-46bc8ba435cc,SS1 Class C,"Adeola, Chukwuemeka",Female,2008-04-26,Kebbi,Active,None,Science
4baf0f5e-a932-4094-93f2-8f11147f6570,SS1 Class E,"Efemena, Bukar",Female,2008-11-20,Adamawa,Highly active,None,Art
b7b8c1a5-9a45-493d-b227-890e4e76833a,SS2 Class A,"Olamilekan, Kayode",Female,2010-03-17,Borno,Troublesome,None,Art
71a3fad2-b094-4d2a-aaa9-3b436d15f16f,SS3 Class C,"Oyibo, Emem",Female,2007-07-18,Ogun,Active,None,Science
ba108217-0ad7-49a2-b277-16ec59fefbbc,SS3 Class E,"Adekunle, Salisu",Female,2010-06-07,Ogun,Unactive,None,Art
9d66e815-5a41-43b3-a95f-176cdebac186,SS1 Class C,"Udo, Sani",Male,2010-08-06,Kano,Unactive,Dyslexia,Science
a3b442bd-4649-4296-af58-42c3ff86cc31,SS2 Class A,"Chikere, Lanre",Male,2007-10-23,Jigawa,Unactive,None,Art
0eaf04b5-f2a9-4c8a-8a9e-4a62fae3114b,SS3 Class B,"Babajide, Aminu",Male,2008-01-04,Delta,Active,None,Art
67fd64c4-a334-458a-abd2-b5121335e5db,SS1 Class C,"Kehinde, Olamilekan",Male,2009-08-24,Kano,Highly active,None,Science
bff9507d-cd14-403e-8359-9af65d01f55f,SS1 Class A,"Chibuzo, Chidiegwu",Male,2010-08-18,Zamfara,Active,None,Art
07f8d4f0-f3ea-4184-a8f4-e3ceadedda80,SS1 Class C,"Ekene, Idowu",Female,2009-08-02,Kaduna,Highly active,Dyslexia,Art
ad973b67-9b89-45cb-9942-644c248d31ec,SS3 Class B,"Ikechukwu, Olamilekan",Female,2008-04-05,Ogun,Slightly active,Asthma,Science
20509c62-08e8-45d7-b02c-1821c8040fb7,SS2 Class C,"Umar, Chuks",Male,2009-02-14,Niger,Active,None,Art
a52964ff-c74c-4890-bc6a-3174113634a5,SS3 Class A,"Ibrahim, Umukoro",Female,2007-04-12,Yobe,Active,None,Science
f31046dc-6202-4ee6-9cb5-e69c5dc7b3e6,SS3 Class F,"Chibuzo, Chiemeka",Female,2008-03-31,Bayelsa,Active,Dyslexia,Science
2747b93c-9ae7-4eab-884a-67809136f1f8,SS1 Class C,"Okonkwo, Abdullahi",Female,2008-03-10,Katsina,Active,None,Art
5ef787b8-f2e6-495f-b32e-2016add702c9,SS3 Class B,"Balarabe, Obinna",Male,2009-04-10,Sokoto,Unactive,Ulcer,Science
13aec376-c359-410a-b1a6-014c5f3c44dc,SS1 Class F,"Dayo, Chukwuma",Male,2008-11-11,Ondo,Highly active,Asthma,Science
5df06e8c-878a-4ed9-a33f-fc8292ec89af,SS2 Class F,"Olu, Abidemi",Female,2010-05-04,Kaduna,Troublesome,None,Science
4758367b-a649-4cdc-907b-907265e58f34,SS1 Class A,"Akachi, Ejike",Female,2008-06-11,Imo,Highly active,None,Art
06a241af-1d0a-47f7-b5e4-a4713fe68c9c,SS3 Class C,"Ife, Azubuike",Female,2007-11-22,Kano,Slightly active,None,Art
848af440-7fc1-4858-afa0-d842bc55300b,SS2 Class F,"Kayin, Chinweike",Female,2007-11-30,Niger,Troublesome,None,Science
1e2595b8-8fc9-486b-a9dd-ebf563119aca,SS3 Class B,"Aminu, Alaba",Male,2009-06-13,Imo,Slightly active,None,Science
b43bd27f-42a2-49a6-8664-12854303cbc1,SS1 Class D,"Idowu, Chiemeka",Male,2009-01-14,Bayelsa,Unactive,None,Science
9ca3fbb3-ff11-48ba-b6ee-1640723ef466,SS3 Class A,"Okoro, Hamisu",Male,2008-03-30,Oyo,Slightly active,None,Art
ffa623d0-ea9e-4c8d-b1a8-b71f491b90e9,SS2 Class F,"Uchenna, Bello",Female,2010-09-02,Adamawa,Highly active,None,Art
22bf18f5-1f65-4a87-b33e-e3447dbf4bc1,SS2 Class A,"Chidiebube, Akpan",Male,2008-04-26,Rivers,Troublesome,None,Science
2c33350c-73b9-41d8-92f5-131ada52d2ee,SS1 Class B,"Uzoma, Dayo",Female,2009-05-01,Ekiti,Highly active,None,Science
ff4c96d6-71f2-4e8f-b69f-68c3e60fd420,SS1 Class E,"Aminu, Ade",Female,2007-09-16,Osun,Slightly active,None,Science
f7b217c7-ae92-4a71-8f7d-cb431679742f,SS3 Class B,"Ekwueme, Chidiebube",Male,2009-11-28,Edo,Slightly active,None,Science
aaf78c67-51d0-4109-bc90-2838d8741408,SS1 Class F,"Akpofure, Ola",Female,2010-03-21,Imo,Troublesome,None,Art
8ccc9cea-109f-48ee-b5a4-720058f0dd23,SS3 Class A,"Oluwatoyin, Otobong",Female,2007-08-20,Jigawa,Unactive,Dyslexia,Science
4cc9f5f2-e42e-4037-8a55-2ea08acbbe09,SS1 Class E,"Umar, Fumnanya",Male,2009-06-21,Bayelsa,Slightly active,Dyslexia,Art
b5a5f8e6-b639-4f04-a852-4385d9f2dd0d,SS2 Class C,"Yaƙubu, Usman",Male,2009-03-08,Kaduna,Active,None,Art
2c913a7c-a340-4f08-b341-91b8ed6522b4,SS2 Class A,"Abiola, Babajide",Male,2007-05-08,Oyo,Troublesome,None,Art
3967e60a-823d-4107-9c8a-c066cb2fafa3,SS2 Class A,"Ogochukwu, Ejiroghene",Female,2009-06-24,Kwara,Active,Ulcer,Science
cac4d0eb-3373-430e-bc31-a5971f119c0f,SS3 Class A,"Folami, Ifiok",Female,2009-11-03,Kaduna,Unactive,Dyslexia,Art
7e7838c9-ca55-438b-bc9a-be10238d6f44,SS2 Class E,"Chimezie, Inyene",Male,2007-12-10,Edo,Troublesome,None,Science
9280c5aa-8dd4-495b-9c63-b6f306ba8cd3,SS3 Class C,"Akachi, Ɗanlami",Female,2006-12-19,Bayelsa,Unactive,None,Art
fba6abf7-cdbc-4653-b7a7-e8b75e70f65f,SS3 Class D,"Uduak, Chisom",Male,2009-12-12,Akwa Ibom,Active,None,Science
e25df9a8-9ca8-45c4-a138-afe08d38bbd8,SS1 Class A,"Abioye, Itoro",Male,2009-10-06,Delta,Active,None,Art
65edcfe3-4f2d-4d3f-90d4-de39161237c9,SS2 Class B,"Dada, Ekundayo",Male,2007-09-25,Ogun,Troublesome,None,Science
7a89cbeb-b807-478a-b788-f5d1ffe575f6,SS3 Class D,"Efemena, Olufemi",Male,2010-04-21,Bauchi,Highly active,None,Art
68d0a2a8-c4e7-47dd-a929-de738693fd9d,SS1 Class C,"Enitan, Chinwendu",Female,2008-07-09,Anambra,Unactive,None,Art
20156a72-12e1-43a6-932c-ae01d2c65ee4,SS2 Class F,"Kyauta, Uzochi",Male,2007-08-02,Plateau,Troublesome,None,Art
12fc7a87-a470-4d48-9128-b9b1f8ede0ca,SS2 Class C,"Olamide, Ige",Male,2008-07-04,Abia,Active,None,Science
8471b4b0-ae1b-4f69-b740-d83173318749,SS1 Class E,"Bitrus, Chidi",Male,2009-08-07,Ebonyi,Active,None,Science
d43cdd6d-e0c1-4f1e-a0da-897258321ee4,SS1 Class E,"Haruna, Ogochukwu",Male,2008-12-28,Borno,Highly active,Dyslexia,Science
96792482-a3c9-48e4-8d22-38e6c7bf4fbc,SS3 Class C,"Chinedu, Olumide",Male,2007-01-18,Edo,Troublesome,Dyslexia,Art
21084dd9-f75d-4e3c-848d-56502e9522d6,SS2 Class C,"Olu, Alhaji",Female,2008-07-21,Delta,Troublesome,None,Art
de431e06-e924-4069-80bb-ae526ec01269,SS1 Class A,"Haruna, Chisom",Female,2008-01-26,Kano,Unactive,None,Science
84a2576c-1fc9-45f8-94d6-07350e2f8958,SS1 Class D,"Olalekan, Umar",Male,2009-07-18,Enugu,Highly active,None,Art
2976aab2-2a26-4770-8ddb-1b36272c0588,SS1 Class B,"Nnamdi, Onyebuchi",Male,2007-07-29,Kaduna,Active,Ulcer,Science
39b86bb2-b596-4a7c-af4a-fa885299e505,SS3 Class F,"Ayokunle, Afolabi",Male,2007-01-03,Yobe,Unactive,None,Science
84d67c4f-f0df-4684-b28e-41225894f7f1,SS3 Class F,"Umaru, Chinweuba",Female,2008-07-10,Nasarawa,Active,Asthma,Science
143029a9-d88f-4c94-88b7-63d5e519dd7e,SS1 Class E,"Chizoba, Chukwuma",Female,2008-09-09,Borno,Highly active,Dyslexia,Science
f4d375c1-a293-49fa-b240-d7a14027ab7d,SS2 Class C,"Olufemi, Ime",Female,2007-04-01,Nasarawa,Unactive,Sickle Cell,Art
a0017720-200b-4903-8642-6c458d03f17a,SS2 Class A,"Akachi, Chuks",Male,2010-07-11,Kogi,Slightly active,None,Science
17eaec83-8892-442f-9d4b-2bf94d85e9c7,SS1 Class F,"Haruna, Chukwuebuka",Female,2007-01-22,Adamawa,Troublesome,None,Art
9780c215-2b2b-48e9-a417-c09380a8a23d,SS1 Class D,"Uduak, Chizoba",Female,2007-03-10,Plateau,Troublesome,None,Science
2bd3cdcd-2779-4685-94a5-3fdef10d27c8,SS2 Class B,"Ese, Bamidele",Female,2010-05-17,Ogun,Unactive,Dyslexia,Art
e6e987ca-b87b-4384-9fdd-de2ea8a2b7ad,SS1 Class A,"Uche, Chukwuma",Female,2008-07-10,FCT,Active,Ulcer,Art
ec86a890-d7b0-4bdc-966e-3cbe9aea622f,SS2 Class E,"Sani, Chikelu",Female,2007-11-23,FCT,Slightly active,None,Art
dd20c3bf-d342-4f08-8a8b-b5b490494583,SS1 Class E,"Ahmadu, Chibuzo",Male,2009-04-07,Osun,Highly active,None,Science
f2d3f761-0ba3-4279-94cb-056407437c3b,SS1 Class C,"Adedayo, Segun",Male,2010-01-12,Jigawa,Highly active,None,Art
43c07d43-93a7-4792-8561-b8dca4364fcd,SS3 Class D,"Ɗanjuma, Okafor",Male,2010-01-23,Nasarawa,Unactive,None,Art
92779574-c457-4cc3-b5f7-89bca6b07458,SS2 Class D,"Ifeanyichukwu, Ejiroghene",Male,2010-03-31,Zamfara,Slightly active,None,Science
07c0d116-a394-4d54-9e3c-5a886aa56e6d,SS2 Class D,"Alhaji, Yaƙubu",Female,2007-04-08,Kano,Slightly active,None,Science
8baaf744-a08d-421b-a395-4cb17f7f6c0a,SS1 Class A,"Ɗanladi, Afolabi",Female,2010-09-17,Jigawa,Active,None,Science
4d560a3d-f4e7-469a-a454-09374a27ebf2,SS3 Class B,"Adebowale, Chidubem",Female,2008-08-11,Katsina,Active,Dyslexia,Science
ceae71cf-ce00-4af0-beb0-51817ba24588,SS2 Class F,"Aliyu, Adedayo",Female,2007-07-04,FCT,Active,None,Science
741b77f5-4c24-4053-a7f5-ae02af5b8f47,SS2 Class D,"Okorie, Uzochi",Male,2007-12-17,Abia,Unactive,None,Science
2877f5d9-0f56-45f8-b048-faa112ae5c22,SS1 Class D,"Ayomide, Abdullahi",Female,2007-10-08,Osun,Slightly active,Asthma,Art
76e5ae78-7bf7-41d3-aa66-2fce7089fc6d,SS2 Class F,"Chisom, Balarabe",Female,2007-03-11,Niger,Unactive,None,Art
24c778a5-9b4e-464b-9716-dc2e343ada2a,SS1 Class C,"Chizoba, Olusola",Female,2009-10-12,Lagos,Unactive,Dyslexia,Art
51beb80e-b7e6-414c-9c8a-49225005680f,SS2 Class C,"Oluwaseyi, Ifiok",Female,2009-07-04,Kaduna,Highly active,None,Science
586a346a-dc5b-47d1-bcef-1972bbf483ce,SS1 Class F,"Lawali, Kayode",Male,2007-06-27,Ogun,Troublesome,None,Science
c2baf0e0-2179-43f0-a612-4ab4f9b21e6e,SS3 Class D,"Umar, Ime",Male,2010-03-06,Rivers,Slightly active,None,Science
1b2ededb-8fc8-4fc0-83d5-bceb5edbb8ee,SS2 Class D,"Olumide, Olanrewaju",Male,2010-05-29,Rivers,Troublesome,Dyslexia,Art
1f5d988f-776a-4f09-bde2-885951b1943c,SS2 Class A,"Chidiebere, Okeke",Male,2010-04-12,Ebonyi,Highly active,None,Art
24108e9a-3f77-4cae-b318-b96d44790612,SS2 Class C,"Ejiro, Ndubuisi",Male,2008-11-10,Oyo,Unactive,None,Art
f204be89-4a4b-4563-8cf4-77ef18c8a616,SS2 Class A,"Shehu, Umukoro",Female,2008-05-21,Bayelsa,Slightly active,None,Art
6b0ae0e3-9d89-4047-9d39-d7936257a4a2,SS2 Class D,"Abidemi, Enitan",Male,2007-04-20,Lagos,Highly active,Dyslexia,Science
e6fdd7af-dd84-4acc-b672-94643f8ea40a,SS3 Class C,"Enyinnaya, Oghenero",Female,2010-10-07,FCT,Active,Dyslexia,Science
ef0a573d-53d2-456d-9040-158728e213bc,SS2 Class D,"Ifeanyichukwu, Ejiro",Male,2008-04-11,Zamfara,Unactive,None,Art
3098f7b2-500e-45c0-b89b-df7f93e34c35,SS2 Class A,"Olumide, Bitrus",Male,2009-07-09,Imo,Unactive,None,Art
fef7d9ea-7f8e-4483-a8ca-aa1dc35bec2c,SS2 Class F,"Udo, Ogochukwu",Female,2010-02-28,Cross River,Slightly active,None,Art
e10b1a47-7fae-4748-b781-321e83c501cb,SS3 Class C,"Chijindum, Lekan",Male,2010-04-20,Ondo,Slightly active,None,Science
170d7507-05ee-41d4-bf53-a88e4efc8248,SS3 Class E,"Olalekan, Muhammadu",Female,2008-11-06,Kwara,Highly active,None,Art
750d112e-8164-4eec-a4ab-851bf1fac6e7,SS1 Class F,"Okonkwo, Chukwuemeka",Male,2007-02-23,Ondo,Highly active,Ulcer,Science
95560a2d-3713-4466-bda0-6476f778c676,SS2 Class E,"Nnamdi, Alaba",Female,2006-12-25,Benue,Highly active,Ulcer,Science
4806f804-0cf0-474c-8c74-dc0f5a575539,SS2 Class F,"Chigozie, Abiola",Female,2009-05-19,Jigawa,Highly active,None,Art
d7c4fe9c-e1e0-4ffc-98f6-fd7f7eb162f1,SS2 Class F,"Abidemi, Oghenekaro",Male,2006-11-19,Zamfara,Active,None,Science
4926ce5f-7878-4140-ac2a-4f71a77d95f1,SS1 Class C,"Umukoro, Ayuba",Male,2009-03-18,Niger,Active,None,Science
1b84edc3-d8e0-49de-8217-ea0e896490ab,SS2 Class E,"Lawali, Ademola",Male,2008-05-03,Osun,Unactive,None,Science
43b47ee5-e1e8-4e7e-a249-8f666e51484d,SS2 Class C,"Oni, Ayomide",Male,2009-06-26,Adamawa,Unactive,None,Science
673ba8bd-c38c-4dec-9da3-9a73ba3df7ff,SS1 Class E,"Bamidele, Onyebuchi",Female,2009-11-11,Kwara,Unactive,Sickle Cell,Art
0d18ab95-668c-4477-8b95-017c5dae1201,SS2 Class E,"Dayo, Musa",Male,2010-03-18,Cross River,Troublesome,None,Science
5cce5ba9-31d4-4e09-8fd3-3afc91fdfa4f,SS2 Class F,"Jatau, Ekwueme",Male,2009-01-02,Enugu,Highly active,None,Art
62e7c1a6-12d2-4a06-89e1-cd138da00495,SS2 Class C,"Chibuzo, Adebowale",Female,2007-09-21,Zamfara,Slightly active,Sickle Cell,Art
8cc36f3b-c3af-4cfe-b34a-6ca38116e3fc,SS2 Class A,"Chiemeka, Uduakobong",Female,2009-08-20,Akwa Ibom,Unactive,Dyslexia,Science
