,Student ID,First Name,Last Name,Gender,Age,State,City,School,Enrollment Date,Grade Level,Parent Name,Parent Occupation,Household Income (NGN),Parent Education Level,Household Size,Library Hours per Week,Teacher-Student Ratio,Allocated Teacher Hours,Extra-Curricular Activity,Weekly Hours in Activity,Mathematics,Science,English,Social Studies,Physical Education
772,b3521505-e864-4e0c-80d4-58b92f615360,Christy,Stevenson,Female,8,Borno,East Leslie,Inc,2020-10-16,1,Jesse Rivers,Public relations account executive,2067668,Secondary,3,2,0.07,19,Science,1,75.0,44.0,71.0,99.0,89.0
773,2d71a040-0554-488b-9584-92ba6d8c5504,Terri,Ibarra,Male,14,Sokoto,Lake Kathleen,Inc,2022-10-28,8,Lauren Freeman,Firefighter,17394184,None,3,4,0.05,34,Art,1,93.0,89.0,78.0,85.0,43.0
774,d1a529db-0b90-403d-9c00-b89578fa3b84,Andre,Frazier,Male,13,Cross River,Maryhaven,PLC,2020-10-17,6,Brandon Torres,Legal executive,2103530,Secondary,8,5,0.04,24,Debate,3,91.0,48.0,93.0,90.0,75.0
775,59ccc94a-bc1c-460d-bd9c-03c773deaa56,Veronica,Scott,Female,13,Abia,Kingmouth,Inc,2023-12-07,1,Gene Holmes,"Therapist, occupational",6178103,None,3,8,0.05,26,Debate,1,61.0,47.0,97.0,99.0,47.0
776,af8f8cf0-451a-4ec7-9cdd-e8ca7bfeadd1,April,Bowman,Male,15,Delta,South Melissa,Ltd,2024-09-21,6,Andre Lane,Plant breeder/geneticist,15067243,Tertiary,7,4,0.04,23,Science,5,75.0,76.0,73.0,97.0,90.0
777,16daa8f5-be8e-466f-b4d0-91d15c02f1da,James,Blevins,Female,10,Oyo,West Natalieside,Group,2024-09-10,3,Carrie Lozano,Magazine journalist,6643257,Tertiary,7,6,0.09,32,Drama,4,62.0,60.0,49.0,45.0,68.0
778,96d26487-641a-4b74-94c9-3d44e353a243,Robert,Mcknight,Male,15,Ogun,Jamesshire,PLC,2023-05-03,7,Barbara Pope,Tax adviser,7161310,Primary,7,9,0.07,22,Debate,1,78.0,63.0,99.0,51.0,60.0
779,58d4d949-cad6-43ef-8ae2-f489f7d8e086,Keith,Montes,Male,7,Adamawa,Hoberg,Group,2023-03-28,5,Donna Grant,"Designer, textile",1106945,None,3,8,0.07,17,Science,4,51.0,68.0,47.0,84.0,99.0
780,108ab4de-49cb-4790-bca0-8cde4dbbb7cd,Lauren,Smith,Male,6,Katsina,East Justinshire,Inc,2020-04-02,1,Jeffrey Keller,Academic librarian,12730283,None,9,5,0.08,20,Football,2,42.0,49.0,47.0,70.0,92.0
781,59a7e6e4-2341-49c5-805d-f1860cc66163,Natasha,Glover,Female,12,Ogun,North Jennifer,and Sons,2024-09-24,1,Kevin Miller,English as a foreign language teacher,17515811,Tertiary,10,4,0.08,23,Art,2,75.0,68.0,79.0,74.0,92.0
782,5ac92db2-eed4-4005-b922-2d87083a1c27,John,Gregory,Male,6,Borno,Hendersonville,LLC,2024-05-16,7,Carrie Graham,IT trainer,3704996,Tertiary,8,8,0.05,25,Debate,5,67.0,69.0,90.0,54.0,65.0
783,aeee2302-23a1-4fdd-9402-c7becdebdd3c,Katrina,Wright,Female,11,Ogun,Spencerport,LLC,2020-05-28,4,Lori Gardner,Mining engineer,3823574,Tertiary,9,8,0.04,36,None,4,88.0,94.0,98.0,99.0,61.0
784,6fd83533-d577-48f5-a03c-63dfc84bbdf5,Cody,Rose,Female,8,Lagos,Williamstad,Group,2021-09-06,9,Tyrone Murray,"Surveyor, land/geomatics",5672351,Tertiary,6,7,0.05,21,Music,1,75.0,42.0,99.0,52.0,86.0
785,6bc152ad-c44b-44e8-b51e-2df306c3998e,Christopher,Taylor,Female,11,Kogi,Kristinshire,PLC,2021-10-09,3,Stephanie Rich,Astronomer,16875451,Primary,8,7,0.09,38,Science,1,42.0,90.0,59.0,58.0,60.0
786,203d54c9-6485-425e-9858-f464c15da547,Richard,Smith,Female,7,Ondo,Combsland,Inc,2021-04-14,1,Mrs. Linda Short,Systems developer,15918026,Secondary,8,10,0.1,18,Drama,1,45.0,86.0,90.0,99.0,51.0
787,dd43b0cf-54d0-4314-b0ca-b2497b417aed,Bruce,Yang,Female,15,Kano,Lake Jamieberg,PLC,2023-07-09,7,Danny Lowe PhD,Illustrator,2108988,Primary,4,10,0.09,26,Art,1,63.0,49.0,90.0,91.0,53.0
788,fd397fe7-b819-415d-8f96-8a84a0d44d24,Sharon,Shaffer,Female,14,Zamfara,North Carlos,and Sons,2022-11-14,12,Brent Harris,Public relations account executive,9252879,Primary,7,8,0.04,25,Football,2,52.0,87.0,75.0,95.0,76.0
789,719deadd-817c-4779-952d-8f91064fe164,Peter,Howe,Male,15,Cross River,Richardburgh,and Sons,2024-01-01,4,Samantha Maldonado,Warehouse manager,8336915,None,5,7,0.06,26,Debate,1,76.0,87.0,95.0,60.0,80.0
790,a2ddd15a-2570-46e8-aeae-bb601f89cec2,Andrew,Thomas,Male,17,Enugu,East William,Ltd,2022-08-07,12,Dylan Contreras,Theatre stage manager,10336589,Secondary,5,3,0.09,37,Chess,5,46.0,51.0,54.0,57.0,94.0
791,467248f6-aaee-4d68-9e09-f48e7e32e5d0,Peter,Wolfe,Male,18,Lagos,South Robertchester,and Sons,2020-02-18,9,Justin Smith,Immunologist,18303737,Tertiary,9,5,0.09,36,Music,5,78.0,97.0,55.0,63.0,86.0
792,e4aa212a-a682-43c7-a525-dcd008b9b2e9,Diane,Wallace,Male,17,Oyo,Sydneymouth,Ltd,2022-03-06,11,Christopher Mason,Retail manager,5445922,None,3,2,0.06,35,Debate,1,49.0,48.0,44.0,88.0,50.0
793,b4cb22f4-e70d-4d07-994d-30a935f5afea,Alicia,Palmer,Female,11,Bauchi,Lake Edward,Ltd,2023-06-02,9,Mike Buchanan,Health promotion specialist,959191,Primary,7,2,0.05,34,Art,3,69.0,58.0,83.0,70.0,84.0
794,4d8cd019-a88f-485a-833a-402ec8f3332a,Sandra,Jones,Male,5,Gombe,Bennettfort,PLC,2023-02-17,4,Tammy Rowe,Secondary school teacher,11591051,None,5,3,0.09,39,Debate,4,66.0,84.0,43.0,78.0,68.0
795,52f6af5a-b2a0-4851-a121-cc4f425ca2e3,Brianna,Carpenter,Female,17,Taraba,Jonestown,Ltd,2020-10-03,7,Brian Villa,Publishing copy,13153554,None,10,3,0.1,36,Drama,2,82.0,66.0,92.0,73.0,93.0
796,fb385671-3b45-4977-8289-6a3052db575a,Kelsey,Stark,Male,7,Akwa Ibom,North Rachel,and Sons,2023-06-18,4,William Nielsen,Biomedical engineer,8162381,None,8,2,0.04,27,Football,2,83.0,84.0,44.0,99.0,75.0
797,09943e76-1d4e-4772-801f-b5a69ca5b74f,Melanie,Jones,Male,10,Kogi,Catherinetown,and Sons,2021-07-11,1,Jamie Zhang,"Teacher, secondary school",3506271,Tertiary,10,7,0.09,31,Music,1,77.0,62.0,80.0,64.0,66.0
798,40a3823b-321a-4240-b321-cbb08e74b39c,Travis,Shelton,Male,18,Nasarawa,East Judy,Group,2023-11-13,5,Cheryl Perkins,Chief Operating Officer,11020640,Primary,8,5,0.04,28,Drama,1,50.0,69.0,77.0,82.0,86.0
799,23fbe8f2-cf5c-4d7f-8882-5d14341b2c09,Patricia,Ward,Female,6,Zamfara,Carrollland,LLC,2020-11-17,1,Susan May,Research scientist (maths),7009514,None,5,6,0.04,28,None,4,78.0,45.0,79.0,69.0,94.0
800,9203c5d2-351d-4137-9518-5b7230accfda,Maria,Mason,Male,12,Kano,Christineside,and Sons,2023-10-23,8,Mario Sawyer,"Teacher, adult education",10168586,Secondary,6,2,0.04,40,Art,2,93.0,79.0,54.0,59.0,49.0
801,846a4a71-c84a-49b8-a08f-ae0214013b99,Kenneth,Wilson,Female,13,Anambra,North Carolyn,LLC,2020-02-09,10,Donna Clayton,Newspaper journalist,2114821,Tertiary,3,7,0.09,39,Chess,1,68.0,81.0,60.0,42.0,44.0
802,df5864d5-1165-4b1e-9b9f-acdeb409b855,Monica,Donaldson,Female,7,Lagos,New Barbarahaven,PLC,2022-05-18,9,Anthony Terry,Clinical psychologist,19460507,Secondary,8,7,0.07,32,Science,1,86.0,65.0,45.0,79.0,57.0
803,eada2885-efda-40bf-b892-0f7295309450,Traci,Delgado,Female,5,Bauchi,West Robertborough,LLC,2024-03-21,9,Dan Montoya,Landscape architect,2749660,None,6,4,0.06,34,None,5,99.0,52.0,51.0,70.0,83.0
804,e98dc5f7-a9d0-4567-81e1-58aaec96af27,Natalie,Young,Male,11,Borno,Port Stacyton,LLC,2024-08-30,10,Linda Salazar,Catering manager,14562878,Primary,8,8,0.05,17,Music,1,88.0,45.0,43.0,85.0,66.0
805,f2546c17-7a90-4486-8d2a-3484e3346bd8,David,Cummings,Male,9,Yobe,North Tylerbury,Ltd,2021-08-31,9,Richard Walter,Estate agent,1358935,Primary,3,4,0.06,18,Science,5,65.0,52.0,77.0,70.0,56.0
806,06bf1fb7-0e2b-48c9-ae66-2c46057d4e28,Kim,Shepherd,Female,10,Kaduna,Flemingtown,PLC,2022-04-17,4,James Martinez,Physiotherapist,10767108,Tertiary,4,10,0.05,24,Chess,2,44.0,57.0,98.0,70.0,41.0
807,701dadb0-1d96-4c53-a344-ec548caef9ec,David,Gilbert,Male,14,Kwara,Michaelmouth,Group,2024-05-12,3,Brandon Smith,Passenger transport manager,4934256,None,9,7,0.08,25,Science,3,84.0,86.0,42.0,51.0,100.0
808,cec7b903-e369-41c0-80a8-5dbdbf5a910f,Laura,Bradley,Male,16,Ebonyi,Port Jenniferton,Inc,2020-04-08,10,Douglas Edwards,Town planner,18050438,Primary,5,6,0.09,33,Art,2,43.0,59.0,69.0,88.0,99.0
809,ff82bf84-3e86-4c14-a3f2-df80a7bbc612,Kelly,Obrien,Male,14,Yobe,Sandovalland,Inc,2021-03-10,5,Kathleen Moss,Marketing executive,4105948,Secondary,10,3,0.04,40,Chess,1,45.0,45.0,79.0,86.0,100.0
810,3864bf75-dbd7-44b4-aa44-0cc9e5cbbf13,Scott,Turner,Male,8,Benue,Kimberlyport,Ltd,2021-02-27,8,Emma Weaver,Civil Service administrator,15343511,Primary,6,7,0.07,15,None,1,41.0,50.0,49.0,41.0,84.0
811,692c6843-e682-4710-98bd-19da0dd2c843,Janice,Howell,Female,6,Bayelsa,Christianberg,PLC,2021-02-04,6,Christine Watson,Curator,15910945,Secondary,10,4,0.04,22,Art,1,81.0,55.0,67.0,70.0,60.0
812,b2c68986-3c2f-4b76-ba58-4a4b092e9fab,Scott,Duran,Female,15,Ondo,North Victorton,LLC,2021-04-27,3,Ronald Miller,Health promotion specialist,10916692,Tertiary,6,6,0.04,21,Drama,5,44.0,57.0,61.0,72.0,84.0
813,7ecfbfc6-6249-4586-9c18-6d49dac5609e,Andrew,Reyes,Female,14,Delta,Williamsborough,Group,2020-11-16,12,Anthony Torres,Special educational needs teacher,1446008,None,3,2,0.05,30,Chess,2,51.0,98.0,41.0,69.0,64.0
814,06a76b07-efed-47bb-9909-b7d6c353b9e4,Renee,Webster,Male,18,Zamfara,Sandraview,PLC,2021-01-10,11,Nicholas Howell,Physiotherapist,11720655,Tertiary,7,6,0.04,16,Music,3,82.0,42.0,90.0,58.0,47.0
815,bc441fbc-edb6-4854-baae-905cc8594dfb,Karen,Aguirre,Male,9,Ekiti,Farleyport,PLC,2022-03-15,7,Laura Stone,"Designer, textile",16745732,None,7,4,0.06,25,Music,2,80.0,79.0,92.0,42.0,93.0
816,bee1dc65-77a3-49c6-a19c-4a06f5d68c8f,Victoria,Allen,Female,17,Ondo,West Laurenview,Inc,2024-09-29,6,Elizabeth Duncan,Arboriculturist,11323314,Primary,3,7,0.09,18,Art,3,87.0,50.0,94.0,53.0,41.0
817,44cca057-5c98-48f4-8636-8d129d94813f,Donna,Patton,Male,13,Delta,North Kurtmouth,LLC,2024-01-11,9,Alan Smith,Animator,16314311,None,6,9,0.04,22,Drama,4,82.0,71.0,96.0,57.0,70.0
818,a34321bf-7aee-47df-9bd5-5037f7444596,Megan,Robinson,Male,17,Ekiti,New Sheilaview,PLC,2022-08-15,10,Jessica Scott,Health and safety adviser,5802049,Secondary,4,7,0.09,25,Drama,3,43.0,58.0,53.0,89.0,66.0
819,2091a706-7eb3-498f-9e7a-69b442714418,Jeremy,Thompson,Female,13,Benue,East Dannyton,and Sons,2023-04-03,5,Lauren Williams,Estate agent,17016045,None,3,3,0.09,18,Debate,5,99.0,87.0,96.0,95.0,41.0
820,fdf1d205-b6ec-484e-b3a2-dc1d0f916e97,Jonathon,Scott,Female,9,Taraba,Amberton,PLC,2021-02-11,4,Jonathon Wilson,Careers adviser,19160271,Tertiary,3,3,0.07,26,None,5,54.0,59.0,48.0,49.0,78.0
821,92037fc2-5366-4938-b43c-17523caaa31e,Nathan,Carson,Male,6,Katsina,Joneschester,LLC,2020-09-05,6,Richard Rogers,Orthoptist,18180415,Secondary,4,4,0.03,35,Drama,2,88.0,72.0,95.0,75.0,84.0
822,787ed06b-5fed-4cb7-a6e8-0b4fe5bb7f3b,Sherri,Carter,Male,10,Ondo,East Michealport,and Sons,2024-05-02,1,Lee Morton,Sales promotion account executive,16054088,Secondary,10,8,0.09,15,Drama,5,43.0,66.0,44.0,59.0,99.0
823,82183bb9-bdf6-4eb0-87e7-5797b73c91ca,Krista,Marquez,Male,18,Osun,South Mariah,Inc,2023-02-14,12,Phillip Banks,Careers adviser,15513722,Primary,10,2,0.04,30,Art,3,86.0,65.0,55.0,47.0,60.0
824,397e241d-fe08-4540-af7e-1940f5687574,Ariana,Cuevas,Male,7,Gombe,Ryanville,PLC,2023-10-17,4,Mary Meyer,Investment analyst,19635341,Primary,7,10,0.08,17,Football,2,70.0,65.0,87.0,41.0,81.0
825,93432c76-d604-4e9f-b1ed-10f544e928ac,Kelly,Sanchez,Female,13,Borno,Port Katrina,LLC,2021-02-04,11,William Steele,"Producer, television/film/video",11840022,Tertiary,8,4,0.08,35,Music,2,83.0,61.0,70.0,57.0,74.0
826,68f0e5f2-e156-4ad3-b525-d556bb98abdf,Michael,Bell,Female,5,Delta,West Denisebury,Group,2023-09-27,7,Ronald Hatfield,Soil scientist,806021,None,8,2,0.07,32,Chess,3,95.0,90.0,48.0,41.0,96.0
827,68599dc4-e8c5-43b0-86c5-50543eb4a527,Emily,Wade,Male,18,Katsina,Lauramouth,LLC,2020-07-23,10,Jonathan Hernandez,"Research officer, trade union",17846272,Tertiary,3,5,0.1,38,Drama,5,91.0,45.0,69.0,59.0,74.0
828,32b6f533-c5cc-4fb0-a1a6-2208a1f40627,Rachel,Walter,Male,17,Edo,East Davidview,PLC,2023-05-19,4,Brian Booth,Plant breeder/geneticist,14451172,Primary,8,2,0.1,25,Music,2,87.0,88.0,65.0,83.0,75.0
829,fd6c47e3-2abc-4b2f-b0a6-e45706205f4a,Charles,Robertson,Female,13,Abia,Strongstad,and Sons,2021-11-29,8,Michelle Wilson,Legal secretary,7573345,Primary,8,10,0.08,18,Art,1,47.0,58.0,50.0,68.0,60.0
830,1b96ee81-9ddb-4fea-9bd7-871c976b1a33,Virginia,Williams,Female,7,Oyo,Stephaniechester,Ltd,2022-02-19,2,Donna Woods,Contractor,13111881,Primary,4,2,0.1,34,Science,4,74.0,65.0,40.0,69.0,63.0
831,c415ac73-b944-4469-aef6-a152bbc2ede6,Bridget,Wilkins,Female,14,Borno,East Paulashire,PLC,2021-10-04,2,Jamie Gonzales,Rural practice surveyor,7214162,Primary,3,2,0.09,30,Football,2,71.0,68.0,87.0,58.0,91.0
832,f1dc5270-4780-4d60-968c-77f1b8f7ef48,Kendra,Hall,Male,10,Zamfara,Petersonshire,PLC,2024-04-06,1,Sarah Simmons,IT trainer,17159162,Secondary,7,6,0.1,25,Debate,5,67.0,57.0,86.0,41.0,92.0
833,2daca88b-c1de-4d58-918e-58fd62524390,Stephanie,Williams,Female,5,Borno,South April,PLC,2024-03-06,2,Gregory Martin,Holiday representative,14521237,Primary,8,6,0.09,33,Drama,4,85.0,93.0,95.0,73.0,44.0
834,3940093a-705c-491e-bc94-28af461aef63,Nicole,Roberts,Male,5,Bayelsa,Vanessaville,and Sons,2023-03-02,9,Daniel Roberson,Dispensing optician,19514570,None,5,6,0.1,24,Drama,2,45.0,88.0,84.0,95.0,72.0
835,0a2cbb1b-e70c-4274-9930-300a07006af3,Susan,Fernandez,Male,18,Katsina,North Tracy,Inc,2021-10-03,7,Travis Simmons,"Producer, television/film/video",477102,None,3,2,0.06,22,Chess,5,76.0,53.0,64.0,58.0,79.0
836,742f790e-d4be-44e4-a04d-3f5585594d77,Kenneth,Rodriguez,Male,17,Edo,South Pamelafort,LLC,2020-05-30,9,Donald Barnett,Manufacturing systems engineer,2957778,Primary,6,8,0.09,16,Debate,2,51.0,71.0,78.0,96.0,68.0
837,cb170945-be88-48e4-943d-bd6ccdbb6c1f,Jeffrey,Jones,Female,5,Bauchi,New Matthew,Group,2022-12-30,3,Paula Mann,International aid/development worker,18884502,None,7,3,0.08,22,Debate,1,72.0,73.0,51.0,58.0,72.0
838,6ef1d60c-09d1-411f-acbb-1aace46bf89a,Craig,Thornton,Male,10,Taraba,Jamesside,Ltd,2023-12-25,10,Tiffany Burton,Financial trader,10090327,Secondary,5,10,0.08,24,Science,4,90.0,94.0,83.0,50.0,68.0
839,df42eabd-604f-4c8d-961a-9968230a37e5,Sherry,Nunez,Female,7,Ebonyi,Theodorefort,and Sons,2023-06-27,6,Craig Liu,"Scientist, clinical (histocompatibility and immunogenetics)",11436014,None,5,2,0.04,36,Art,1,85.0,88.0,62.0,45.0,84.0
840,36d5187b-bfdb-410b-b929-1d34db6ea0ba,Aaron,Jones,Female,8,Nasarawa,Lake Gregory,Group,2023-04-09,10,Lynn Young,Magazine journalist,9033611,Tertiary,7,2,0.08,24,Debate,5,92.0,87.0,59.0,96.0,97.0
841,f44f5031-a82d-4879-87cc-4d1c7bf6b2ad,Hector,Evans,Male,16,Zamfara,West Elizabeth,Group,2023-10-15,1,Howard Castillo,Chief Operating Officer,16359058,None,4,9,0.03,35,Debate,2,94.0,71.0,87.0,82.0,96.0
842,e18258d2-f681-4b3f-9cc4-1c62380bd4cb,Penny,Gallagher,Female,18,Edo,Montesmouth,and Sons,2023-02-23,1,John Flores,Clothing/textile technologist,19016734,Tertiary,4,2,0.04,21,Football,4,51.0,99.0,60.0,62.0,50.0
843,b46f0145-65e9-4e49-b26c-887658fae8c7,David,Khan,Male,10,Nasarawa,Burkebury,Inc,2021-05-20,10,Stacy Patton,"Biochemist, clinical",7494806,Primary,10,8,0.06,30,Art,4,92.0,98.0,99.0,99.0,51.0
844,42f88fc5-52bc-464d-8594-98c58ff01845,Emily,Jenkins,Male,18,Osun,Colemanview,Inc,2021-04-10,8,Gina Cardenas,Insurance account manager,15320122,Primary,5,4,0.07,18,Art,1,81.0,48.0,94.0,44.0,66.0
845,928fbbae-38a7-4678-a8e9-68cf72984bb6,Nancy,Herrera,Male,7,FCT,New Cherylberg,PLC,2022-07-26,9,Alisha Gray,"Lecturer, further education",8962467,None,6,5,0.08,29,None,4,73.0,72.0,77.0,53.0,52.0
846,c4196c8a-c44f-42a8-9a4a-96aee987cfb2,Angela,Pena,Male,7,Nasarawa,West Amanda,and Sons,2023-12-26,2,Mitchell Roberts,"Designer, television/film set",15838341,None,6,8,0.03,33,Football,2,52.0,81.0,72.0,74.0,44.0
847,69d445f3-54dd-428c-9fb6-98a5e9209b3a,Jason,Quinn,Female,10,Imo,North Meganhaven,Inc,2022-05-20,9,Amanda Campbell,Aeronautical engineer,624711,None,5,6,0.07,26,Debate,3,60.0,53.0,87.0,74.0,45.0
848,b0255b9d-c5bc-44cd-a1ad-9f143ae19f9c,John,Nelson,Male,16,Delta,Port Kristenfurt,and Sons,2023-11-21,6,Shannon Jones,Retail merchandiser,10635759,Primary,8,3,0.08,40,Music,3,57.0,78.0,90.0,91.0,75.0
849,bb8e37e2-c32b-4a73-b417-dee1b8dc6390,Robert,Smith,Female,9,Jigawa,North Jill,Group,2020-12-03,2,Emily Morris,Science writer,16971899,Tertiary,6,2,0.05,21,Football,4,56.0,50.0,50.0,71.0,68.0
850,46281fb8-4d59-468e-85ff-a2f2be54eceb,Stephen,Garcia,Female,9,Oyo,Bennettchester,Inc,2021-01-20,3,Donald Mitchell,"Social research officer, government",2673779,Primary,4,8,0.07,33,Chess,2,49.0,92.0,61.0,95.0,96.0
851,04680a4a-61e5-435e-be9f-069a81b01ca4,Victoria,Luna,Female,18,Bauchi,Kathrynville,Group,2021-01-23,3,Jennifer Hall,Merchant navy officer,8229932,None,7,9,0.07,24,Science,2,92.0,68.0,98.0,49.0,83.0
852,a48fc1f1-1be4-4ba9-902a-d0197a0ffa86,Lance,Thomas,Male,17,Kaduna,North Annborough,Group,2022-10-27,5,Jamie Massey,"Scientist, research (medical)",5380920,Primary,3,6,0.08,19,Music,4,97.0,100.0,92.0,51.0,97.0
853,c2b579c2-910f-445d-96f3-4d9bb918a6e8,Jesse,Saunders,Male,15,Oyo,Robertmouth,and Sons,2020-03-04,5,Linda Savage,"Geologist, wellsite",4867595,Secondary,8,9,0.08,29,Chess,3,86.0,43.0,50.0,72.0,67.0
854,8ffa1194-c14a-4a61-b58f-b73fb0bde14f,Laura,Gardner,Male,15,Yobe,Susanbury,LLC,2022-03-11,5,Mr. Patrick Quinn,Civil Service fast streamer,3271733,Primary,10,6,0.09,22,Debate,3,45.0,66.0,97.0,59.0,76.0
855,602cf604-13d7-44d6-b302-69aa6cfacecc,David,Smith,Male,16,Ogun,East Jamesville,Inc,2024-03-17,4,Mark Warren Jr.,Sports development officer,8232127,Tertiary,5,6,0.05,39,Art,4,98.0,44.0,50.0,55.0,74.0
856,4bf7e012-025e-4446-a63f-730d6b0bb457,David,Forbes,Female,5,Imo,Alexandrastad,PLC,2023-02-02,2,Joseph Harris,Visual merchandiser,7695316,Tertiary,4,5,0.06,33,Chess,4,92.0,65.0,45.0,82.0,55.0
857,84f612df-5f0a-44fb-b6e7-d214f3b5f7d7,Cassandra,Kennedy,Female,9,Kebbi,West Sara,Ltd,2024-09-25,4,Carly Espinoza,Public relations account executive,7072827,Secondary,9,6,0.08,29,Music,2,48.0,90.0,42.0,93.0,82.0
858,2de1bda4-6a92-447b-9154-00a60283a43b,Edward,Jones,Female,7,Oyo,West Jacquelineborough,Ltd,2020-06-11,12,Brandon Weber,"Therapist, music",6600319,Secondary,7,2,0.04,16,None,4,68.0,49.0,65.0,41.0,79.0
859,a2e768d7-59b7-463f-9117-f840280d4e22,Angie,Perez,Male,18,Benue,East Joshuachester,PLC,2023-06-20,1,Randall Villa,"Surveyor, mining",18142508,Tertiary,4,5,0.08,36,Drama,3,78.0,70.0,87.0,85.0,48.0
860,33dcd09c-a8cc-4023-a43f-daf08a8016fe,Chris,Hernandez,Female,9,Jigawa,West Gregory,PLC,2020-06-26,3,Laurie Miranda,Lawyer,5689538,None,6,3,0.07,28,Chess,1,58.0,81.0,97.0,79.0,45.0
861,9798739e-da78-4fca-85a0-6501935e2c27,Cassandra,Levy,Female,5,Jigawa,Clarktown,and Sons,2024-09-13,2,Robert Thomas,"Development worker, international aid",3794951,Tertiary,4,2,0.06,39,None,2,42.0,57.0,65.0,41.0,94.0
862,52c64562-0010-4dc0-9fe6-b58979b8023d,Christian,Booker,Male,9,Nasarawa,New Lindsay,Group,2023-02-28,4,Jonathan Wilson,"Surveyor, minerals",14369562,None,4,10,0.06,31,Debate,4,87.0,41.0,45.0,49.0,60.0
863,62b215ad-c61f-48b1-a097-5bc064abd035,Jasmin,Kelly,Male,11,Kaduna,Alyssaborough,and Sons,2024-06-29,5,Michelle Larsen,"Surveyor, minerals",9301181,None,3,5,0.06,32,None,3,93.0,69.0,42.0,89.0,98.0
864,c9f99d37-b1f2-4ebf-bd76-c495710fc415,John,Martinez,Male,8,Kaduna,Pearsonburgh,Inc,2024-02-12,11,Patricia Reed,Photographer,4823306,Secondary,7,7,0.04,26,Chess,1,84.0,73.0,59.0,48.0,90.0
865,e054dba1-8f4e-4920-9df2-055436ba4892,Whitney,Ayers,Male,15,Sokoto,Brookstown,and Sons,2022-02-06,9,Abigail Collins,Chief Marketing Officer,10216292,Tertiary,4,6,0.04,39,None,5,44.0,50.0,61.0,78.0,75.0
866,40f66fde-ea72-4584-9e6e-187ae939f790,Wesley,Smith,Female,17,Taraba,Arthurview,Ltd,2022-04-11,2,Michael King,Barista,15805921,None,6,7,0.04,39,Art,2,90.0,66.0,100.0,44.0,51.0
867,07ca07d8-d2c5-4940-927a-72dff89cad3f,Michelle,Pennington,Female,6,Benue,Henryfort,Ltd,2024-02-27,12,Rhonda Johnson,Air cabin crew,16492729,Primary,7,3,0.08,19,Chess,4,94.0,75.0,81.0,49.0,85.0
868,27379316-b69b-4391-a4ee-8f519ce85b7d,Janice,Thompson,Female,5,Rivers,North Robert,Inc,2020-04-07,1,Amy Davis,Sport and exercise psychologist,9965643,Tertiary,4,3,0.08,39,Science,3,52.0,90.0,94.0,43.0,94.0
869,31b5efb0-da42-498b-bbc0-53a84708cf0f,Diana,Mclaughlin,Female,14,Adamawa,Marymouth,Ltd,2020-10-20,5,Dr. Holly Smith,Operational researcher,18467181,Secondary,10,7,0.08,28,Drama,1,42.0,90.0,69.0,85.0,79.0
870,ab6d9aa8-aaef-4be1-9674-998a6a97cbce,Bryan,Lee,Female,6,Anambra,Lake Joseph,and Sons,2022-02-08,11,Craig Wagner,Early years teacher,7049978,Primary,6,4,0.08,18,Drama,1,46.0,88.0,44.0,60.0,61.0
871,d67df90d-d795-40be-bf30-25c3a2a30071,Shelley,Collins,Male,14,Sokoto,Davidmouth,PLC,2023-12-22,9,Timothy Davis,Chemical engineer,12457833,Tertiary,8,5,0.04,15,Science,5,47.0,49.0,52.0,63.0,92.0
872,2f875748-161f-47a1-bac3-d0572eb86221,Lonnie,Sims,Female,12,Yobe,Port Garytown,and Sons,2023-01-12,12,Shawn Harding,Insurance account manager,18090445,None,10,6,0.04,37,Football,2,55.0,52.0,69.0,99.0,100.0
873,f151ff15-a46e-499e-ae4e-d89fd659d69f,Rachel,Lee,Female,16,Borno,West Brian,Ltd,2021-05-13,2,Karl Gutierrez,Emergency planning/management officer,8247109,Primary,9,6,0.1,22,Drama,3,63.0,97.0,64.0,62.0,43.0
874,2d5737a0-3300-42f1-a231-8ce645d62ecd,Tiffany,Green,Male,12,Edo,Bakerfort,LLC,2022-10-01,12,Martin Cole,"Doctor, hospital",12494245,None,7,4,0.05,26,Drama,5,51.0,56.0,72.0,66.0,58.0
875,95d12c70-d5b0-4c12-b31d-40e209673567,Paul,Medina,Male,5,Ondo,Lake Ryan,Ltd,2023-11-08,3,Christine Lyons,Retail manager,8162472,Secondary,3,6,0.08,28,Art,3,80.0,71.0,93.0,73.0,46.0
876,cb56eb48-be3d-4265-9471-8d868d366459,Joseph,Palmer,Male,6,Kogi,West Jeffery,LLC,2020-02-24,7,Matthew Lopez,Counselling psychologist,8176880,Tertiary,5,2,0.08,33,Chess,1,50.0,44.0,64.0,70.0,50.0
877,5f4dec1d-52af-491a-9639-e2b7779d7db4,Anne,Barrett,Male,9,Ogun,West Jacquelinestad,Inc,2020-10-02,8,George Leach,"Embryologist, clinical",15442570,Secondary,9,4,0.07,35,Football,5,82.0,85.0,90.0,64.0,63.0
878,29a9b2d7-4e68-4465-9ba6-2f73e9c41f0d,Steven,Lopez,Male,14,Enugu,South Lisamouth,PLC,2022-09-26,5,James Flowers,Forensic psychologist,9994659,Primary,4,10,0.04,24,None,5,54.0,48.0,98.0,41.0,94.0
