Student_ID,Name,Gender,Age,Region,School_Type,Household_Size,School_ID
78a1d988-04e1-402a-a761-80c77d283421,Lisa Sanchez,Male,18,North Central,Private,6,d47d577b-fa5a-41ca-859d-d55d4b943e30
2c1882c9-03ad-402e-a16a-ebcfa616dde4,Summer Hoover,Female,19,North West,Private,3,5260001e-eecf-47d2-b491-76f46090d697
2bb24cbc-9c79-4cdb-b4c8-836118e824e9,Amy Roth,Female,16,South East,Private,7,6efb63b1-1b04-4863-bd7d-dbedd284476c
cc96bf43-9850-4072-bf44-cbca1d3ae131,Amy Harris,Male,18,North West,Public,6,5260001e-eecf-47d2-b491-76f46090d697
fb70fbf3-d5fd-46d7-8fbf-d796565c1e3f,Jennifer Martinez,Male,19,North East,Private,3,655238a6-43ff-4011-bd1a-85dd506e5a9a
2328051e-8bbf-4b30-9372-92e6af206a9d,Vincent Lewis,Male,19,South South,Private,10,b0cbc61f-3d85-4e89-8217-14298e200724
55e39295-2c67-40bd-97d4-6f610bab8f53,Donald Todd,Female,16,North Central,Private,7,82dc4c8e-36b5-429a-acf5-e81e71316269
8dac210d-5eb3-4ef5-b240-70ca2b056167,David Perkins,Female,15,South West,Public,2,3c9ad14c-ee0c-4eb5-acfe-db992790cebd
d8ed0649-ca82-4730-9997-7e2e22249813,Jamie Moore,Female,15,North Central,Private,9,dd6ac7b8-6778-443b-85c5-b37af85e06a1
01a02047-14aa-4ca3-bca9-e68fe12f3b21,Timothy Mann,Male,15,North West,Public,4,b0cbc61f-3d85-4e89-8217-14298e200724
6a8d8a70-48a2-4172-a30c-dee297feb937,Rebecca Alvarez,Male,15,North Central,Private,4,6efb63b1-1b04-4863-bd7d-dbedd284476c
a3cb9e18-24a1-47fd-b4c6-ea9b207c0594,Jerry Allen,Male,16,North East,Public,10,dea4ae17-54fd-4ad3-9716-108ef72169bb
09a18b34-b111-44e7-9c4c-37b32caf3d2f,Michelle Salazar,Male,15,South East,Private,7,0f02bad0-e706-4ef4-a6aa-9385dd59ba71
c8575c8a-d394-4dc7-a08f-a1c616888e84,Jason Grant,Male,15,South West,Public,2,bf0d073d-821c-4336-9970-cf60ebff8d15
87bb1f6d-fc92-4c73-9e14-fe0431208bde,Lisa Huffman,Male,18,North West,Public,9,3a43b2ba-df0f-46cb-8b9b-c326d20eac17
38227b0d-81ee-40e4-8a2b-466efc9dc0d0,Mark Clark,Male,19,North East,Public,7,d47d577b-fa5a-41ca-859d-d55d4b943e30
cbeed3e3-1cd8-49e2-b197-91670d95ee72,Ryan Pruitt,Female,19,South West,Public,10,3c19e71d-1184-45ad-9e11-d2cd0930aef6
ab8e77a1-28e6-4130-ad23-8ed17f5d21f2,Amy Diaz,Male,19,South South,Private,10,3c9ad14c-ee0c-4eb5-acfe-db992790cebd
5594552b-405a-4e7e-af46-a41f35a7ac9b,Stefanie Chavez,Male,16,North West,Public,3,688c7015-aab9-4e49-8f2d-479681d2c7de
ecc3b699-0d6d-4b42-bd8b-f6031abb574e,Brooke Johnson,Female,18,South South,Private,10,0f02bad0-e706-4ef4-a6aa-9385dd59ba71
e523e8a9-1223-4906-9db6-710183d0bae7,Jeremy Riley,Male,17,South East,Public,4,61b1cd22-6280-4c45-9043-5a1098ae4334
ad463549-bf41-43cb-b2e1-5f176b47ed61,Crystal Rodriguez,Female,19,North Central,Private,7,3c9ad14c-ee0c-4eb5-acfe-db992790cebd
bcdd0b48-3cb3-49fa-991a-bb3d3a4fece7,Curtis Vance,Male,15,North Central,Public,5,12a4def0-c4bb-47a9-9988-68dd9c7c7377
7c0224e5-95c8-4b2d-b892-d14512d2d7e6,Jeffrey Robinson,Male,15,North West,Private,9,61b1cd22-6280-4c45-9043-5a1098ae4334
6328143e-2d95-43ed-b47a-48299c03d65c,Jimmy Lee,Male,18,North East,Private,6,95a5bafa-431d-429f-ac1e-86d8bfbf397b
33c417d5-450a-436d-b9be-07f35bcc90fc,Andrew Carroll,Male,16,South South,Public,7,db52ca58-0500-4bc6-b20d-cb6ef2311f17
da05d2fc-1c71-4821-a2f1-c32b47d5ac92,Jason Wolf,Female,17,North Central,Public,8,688c7015-aab9-4e49-8f2d-479681d2c7de
9a87e357-4b8f-4475-a2eb-b2d2384852b6,Robert Cisneros,Female,17,North Central,Public,9,8f15ba58-fce6-4504-87f8-424daae65fc1
f85ad287-93ff-445f-ab80-e44ae7d3f770,Crystal Jenkins,Male,16,North Central,Private,7,fd72b050-96a9-454f-9c33-e1f94c1f55ab
fee3dbaa-dcb9-43b4-bd3d-16ca8592a38f,John Ford,Male,16,North East,Public,10,f26b4776-913e-4de2-a0c5-3cb83da9c2a9
bc7637a0-6d98-4416-bae2-719803b68657,Danielle Hamilton,Female,19,South East,Public,7,7d106c60-8162-4cf1-8394-72e6da587e8a
977e5877-ed6f-4ee3-a44e-7cd138efa3bc,Susan Villanueva,Female,19,South South,Public,9,2067bdac-88bd-43d1-b540-b30e039f3a25
0a414919-0b52-46f3-baed-57776af31899,Morgan Gordon MD,Male,18,North East,Private,7,8f15ba58-fce6-4504-87f8-424daae65fc1
cc4ae02c-cf49-44e0-bab1-653364f22a7c,Annette Simpson,Male,18,South West,Public,7,06e745f9-88bc-439c-9f4c-3b79fb10987f
032e2730-c0c9-43ed-8ef9-006015457c64,Jennifer Robinson,Female,17,North East,Public,7,06e745f9-88bc-439c-9f4c-3b79fb10987f
a5cbbf6f-3d33-4164-8bb8-ebe25bc07988,Mrs. Maureen Martin DDS,Female,19,North West,Public,5,c30ff46e-8026-495f-b8cd-a88b436d76e2
063ff61e-956a-4fdf-bf4e-2e46920479ce,Julie Taylor,Female,16,North East,Public,2,8f15ba58-fce6-4504-87f8-424daae65fc1
ca342e3c-2f58-4a81-a7c5-b29bb400a5e1,Lori Padilla,Female,15,North Central,Public,7,0f02bad0-e706-4ef4-a6aa-9385dd59ba71
12194d94-a097-4ff4-9c42-098000595e29,Michael Schmidt,Male,17,South East,Private,7,82dc4c8e-36b5-429a-acf5-e81e71316269
4510eaad-c0bd-44c0-ad07-ee0b4bed523c,Lisa Johnston,Female,17,South East,Public,9,3c19e71d-1184-45ad-9e11-d2cd0930aef6
14b9bb4d-af46-47b3-89a6-2c3735078c5d,Gabriela Randolph,Male,18,North East,Private,10,bf0d073d-821c-4336-9970-cf60ebff8d15
acb60e81-e8f6-4796-b200-a32c83c5c510,Anthony Reyes,Female,17,North Central,Public,4,87fa841a-3e83-491f-a544-0fe06e417d47
5d96120d-0a76-4d91-9e7f-87a777215daa,Matthew Bush,Female,17,South West,Public,3,cdfc6ee0-e61e-4e90-8267-deb3aab612c9
34680b6e-c609-4b78-b597-1e438f8dd995,George Fernandez,Female,17,South South,Public,3,87fa841a-3e83-491f-a544-0fe06e417d47
f06bffa4-bcc4-4087-ba7e-8c31a6276167,Shelby Warner,Female,19,South West,Public,2,6105716b-ab0e-464e-9c3e-b2d591e1aa96
39b6410e-c2c9-4b28-beb9-6a4ac0cffa73,Steven Gordon,Female,15,North East,Public,5,7d106c60-8162-4cf1-8394-72e6da587e8a
1038f676-0df1-472a-86f2-ff386c451540,Jesse Mason,Male,17,North West,Public,6,87fa841a-3e83-491f-a544-0fe06e417d47
b5b71c24-785c-487b-9f69-e2b1d45e087f,Samantha Lam,Female,15,North West,Public,7,d9f195d0-1482-4f53-8201-0c62f5f59b22
ccc67ffd-5e3e-4e60-9ef6-a99f73b4daf3,Melissa Spence,Female,15,South West,Private,10,87fa841a-3e83-491f-a544-0fe06e417d47
e453c4c2-3037-40b7-90cc-f85fe214d458,Anita Myers,Male,18,South East,Private,2,db52ca58-0500-4bc6-b20d-cb6ef2311f17
f4e580aa-f550-4c52-89d2-cac02dc69c90,Christopher Rodriguez,Male,15,South East,Private,2,3c9ad14c-ee0c-4eb5-acfe-db992790cebd
dfff8cea-2687-4a98-bf0f-666225e050f6,Tristan Johnson,Male,15,South East,Public,8,23e2fcb4-72d8-467d-894a-05e430b187ef
8a9b7b20-aeb1-4cd3-b836-0a876aa22571,Kara Fisher,Female,19,South South,Private,8,e2acf72f-9e57-4f7a-a0ee-89aed453dd32
4aa0d842-057f-4d20-a50a-0a29bcda835f,Alex Pham,Male,19,North East,Public,4,6105716b-ab0e-464e-9c3e-b2d591e1aa96
a50939f1-8505-491d-b28b-ffb9d5bf1edb,Kenneth Rios,Male,18,North East,Public,10,95a5bafa-431d-429f-ac1e-86d8bfbf397b
97e642d6-7c74-4895-9388-d128c96d525e,Kerri Kelley,Male,19,South East,Private,8,82ec9f2d-fbf6-416f-9b30-80d56fb78271
21c7c0f6-9137-47ab-8dd8-5715753ff3e2,Elizabeth Mccormick,Female,17,South South,Public,4,b04d3376-77fc-4703-9fd5-a423706c5c56
f8815f18-5f34-4d6c-bbf7-5b573a0e618f,Ryan Hernandez,Male,18,South East,Private,6,60141de9-f54a-40a2-a874-66d7ad66a1bd
2a96c526-f4ca-4e70-b4b7-99ec48cd42c0,Caitlyn Nichols,Male,15,North Central,Private,8,4e7ed827-455a-4762-b428-a656b3ee4d3b
d6de70c5-2ce4-499d-b924-08c32ea9ef6c,Summer Bauer,Male,19,South South,Public,10,bf0d073d-821c-4336-9970-cf60ebff8d15
0a88e6ca-1dee-4b6d-bce7-5d1e2947fd26,Laura Alexander MD,Male,19,North West,Public,4,688c7015-aab9-4e49-8f2d-479681d2c7de
08e1624e-b506-424d-8fff-29f734850fcd,Vanessa Hernandez,Male,18,South South,Public,6,06e745f9-88bc-439c-9f4c-3b79fb10987f
299fff30-f9b8-4e65-8a34-b26b72cc3fc5,Barbara Johnson,Male,15,South South,Private,8,0f02bad0-e706-4ef4-a6aa-9385dd59ba71
2537e0d6-c4bd-4b59-bfd9-c96fee5a8856,Tanya Moore,Female,19,South East,Public,6,60141de9-f54a-40a2-a874-66d7ad66a1bd
f9c0fd4d-8bd0-4267-bd0e-01cef85bc2d3,Maria Phillips,Female,17,South East,Private,8,dea4ae17-54fd-4ad3-9716-108ef72169bb
f1aa9ba0-f838-41c5-8a32-1d2ae55ec749,Wendy Estrada,Female,15,North East,Private,7,7d106c60-8162-4cf1-8394-72e6da587e8a
e82956cf-ba81-4860-90b3-032dccb1063d,Gina Rodriguez,Male,17,North Central,Private,8,7d106c60-8162-4cf1-8394-72e6da587e8a
23b13ebd-0a42-4e3f-a671-d5827a9e8394,Audrey Johnson,Female,16,South West,Private,7,21df306f-8a0b-4c33-b6d8-393a7c441fe7
722b4439-3869-43c9-9743-b5a89e15ebcc,Gabriel Franklin,Male,16,South West,Private,3,7d106c60-8162-4cf1-8394-72e6da587e8a
38de6b6e-86c4-4e42-955b-c34631f55560,Pamela Gonzalez,Female,15,North East,Public,5,b04d3376-77fc-4703-9fd5-a423706c5c56
72098a7b-d975-4562-89d5-635715661feb,Tina Daugherty,Female,17,North West,Public,5,5260001e-eecf-47d2-b491-76f46090d697
51589375-7d8f-4350-b1c7-7a4464f8f226,Kayla Brown,Female,15,North East,Private,3,e2acf72f-9e57-4f7a-a0ee-89aed453dd32
25dfc8fa-65c6-4c7b-9c6e-bf5aaab133ba,Jessica Hughes,Female,18,South West,Private,5,2067bdac-88bd-43d1-b540-b30e039f3a25
59f2674c-584c-40f7-88de-d8be031eef96,Jeremy Hoffman,Male,17,North West,Public,4,95a5bafa-431d-429f-ac1e-86d8bfbf397b
71b86ce0-e347-4e25-ba54-98fd3737cc38,Jennifer Ramos,Female,18,South West,Private,7,6efb63b1-1b04-4863-bd7d-dbedd284476c
f8698e93-ba5e-4066-8e40-924a29ee29f4,Monica Perry,Female,18,North East,Private,5,3a43b2ba-df0f-46cb-8b9b-c326d20eac17
160934d1-9912-4090-9651-6ec2d5e4157d,Eric Mcneil,Female,18,South East,Public,7,4e7ed827-455a-4762-b428-a656b3ee4d3b
10ecf6ae-55dd-4f38-bc94-54ae867a211a,Leslie Bennett,Female,15,North West,Private,7,5260001e-eecf-47d2-b491-76f46090d697
ea16ce6e-a388-4a32-a8d2-699201b1c626,Christopher Murray,Female,15,North Central,Private,6,a14923c2-f920-464c-8763-fcd01f15c7b6
230da680-ea35-4f17-8157-a7619162f6db,Ronnie Roberts,Female,17,South West,Private,3,8a476a87-e49d-481d-91d8-7c6455fa1ab8
d3850240-d2a2-4839-8acf-c6ac7d9704fe,Kevin Snyder,Female,18,South South,Public,8,fd72b050-96a9-454f-9c33-e1f94c1f55ab
06defca8-397a-484f-b6a4-c79bbd673458,Brittany Evans,Female,15,North West,Public,9,2067bdac-88bd-43d1-b540-b30e039f3a25
78f8755f-a2f5-468b-9590-f435a3fb6d0b,Maxwell Roberts,Female,16,South West,Public,6,2067bdac-88bd-43d1-b540-b30e039f3a25
b0167db8-e823-4943-bdec-46052deb57f9,Alyssa Hubbard,Male,19,South South,Public,3,2067bdac-88bd-43d1-b540-b30e039f3a25
1114e0da-f87a-46de-be8c-9aab7e388a19,Heidi Castillo,Female,15,South South,Public,6,12a4def0-c4bb-47a9-9988-68dd9c7c7377
a0c45942-4206-4d80-9e4b-eb126fa22f92,Valerie Cardenas,Female,15,South East,Public,10,7872bdeb-2cd9-4cbb-819a-d58cc35b1c8c
93447b2f-bba3-4668-8334-e5245f8a2e3c,David Perkins,Male,19,South West,Private,6,b0cbc61f-3d85-4e89-8217-14298e200724
e0d96670-7606-4a34-91d6-9f1125693e13,Heather Brown,Female,19,South West,Public,6,d9f195d0-1482-4f53-8201-0c62f5f59b22
e97fb025-a2e1-4798-ab65-450b5c75352c,Amber Carter,Male,16,South East,Public,5,95a5bafa-431d-429f-ac1e-86d8bfbf397b
838cc137-13aa-49c8-afb2-78fda391ffdb,Mark Duran,Female,17,North East,Private,4,c30ff46e-8026-495f-b8cd-a88b436d76e2
8b30bb4c-2ac9-4b60-80ac-430a99487f82,Eugene Kirk,Female,16,North East,Public,8,d9f195d0-1482-4f53-8201-0c62f5f59b22
af793d4a-457e-45cb-8d13-1338ccc4c0a9,Heidi Ferguson,Female,17,South South,Public,3,95a5bafa-431d-429f-ac1e-86d8bfbf397b
034d42fd-24ca-4bcb-92c4-c2865a0461c9,Douglas Maxwell,Female,16,North Central,Public,7,f26b4776-913e-4de2-a0c5-3cb83da9c2a9
e92966be-ebc0-45f5-971e-c230697878c1,Daniel Gordon,Female,17,North West,Private,8,82ec9f2d-fbf6-416f-9b30-80d56fb78271
e5a5829e-cb8c-4d76-b03c-1503d4e20134,Melissa Cisneros,Male,19,North West,Public,7,f3b1025b-fff9-4585-8d55-7b618a175dfe
8d15baef-b669-4d0a-8837-6bbcd89806fd,Rebekah Butler,Female,15,South South,Public,9,a14923c2-f920-464c-8763-fcd01f15c7b6
d19fcf31-1dd7-4f1f-938e-f8ccea8104ad,Alan Bailey,Female,19,North West,Private,10,0f02bad0-e706-4ef4-a6aa-9385dd59ba71
d12972d3-2396-4b83-9cd1-4b22b0e8b2fa,William Mills,Male,15,North East,Public,6,e27a984d-6548-41d0-bfcd-9eb1a7cad415
b5bbabce-2c15-44ad-9790-4515f859396d,Patrick Wilson,Male,19,North West,Private,10,8a476a87-e49d-481d-91d8-7c6455fa1ab8
2471a957-b1b9-4d9d-9b58-3dd920f36e92,Elizabeth Clark,Male,19,South West,Private,2,95a5bafa-431d-429f-ac1e-86d8bfbf397b
b0d9751c-6cc0-467f-941f-746efb29ff36,Ashley Smith,Male,19,South East,Public,8,dea4ae17-54fd-4ad3-9716-108ef72169bb
0ae263e0-6e66-4c0a-81e0-a4a17bf820f6,Andrew Keller,Female,19,South South,Public,3,f26b4776-913e-4de2-a0c5-3cb83da9c2a9
1e71afa9-7815-47df-8f2c-01b797da64cb,Amanda Turner,Female,18,South South,Private,5,4e7ed827-455a-4762-b428-a656b3ee4d3b
c8497436-18b4-45b1-812a-34f402a13629,Lance Matthews,Female,16,South West,Private,10,fd72b050-96a9-454f-9c33-e1f94c1f55ab
59fe1c45-abac-4bf8-af4d-dc9b3334cd07,Charles Francis,Female,17,North Central,Public,7,f1b64afe-d31e-4f1a-a9ff-1cae41c8ca8c
590bd0c6-946a-45a6-b2e4-01af47021755,Scott Norman,Female,18,North East,Private,2,c30ff46e-8026-495f-b8cd-a88b436d76e2
91faf1c7-8141-4b37-bde8-14ac9ceab67b,Robert Hines,Female,16,South East,Private,10,0f02bad0-e706-4ef4-a6aa-9385dd59ba71
31094211-b73f-4e64-b78d-2f8d8761f9da,Carolyn Webster,Male,19,North Central,Public,10,3c19e71d-1184-45ad-9e11-d2cd0930aef6
19437791-b9b0-4ec4-b93c-8859011bb348,Tami York,Male,18,North Central,Public,10,8a476a87-e49d-481d-91d8-7c6455fa1ab8
96e1a522-b2b8-4698-9dd0-855c7986f498,Michael Rodriguez,Female,18,North West,Public,3,2702878b-9f0f-4a8d-8537-9ff6d6d7b3b8
612e73c7-fb36-4cf4-9ad5-a309d5b1a96a,Jose Russell,Female,19,South South,Public,9,82dc4c8e-36b5-429a-acf5-e81e71316269
1fa54251-5074-4c13-bc0f-94cdc2ebbaa2,Joseph Simpson,Male,17,South South,Private,3,dea4ae17-54fd-4ad3-9716-108ef72169bb
8ea035f0-49cc-453f-b469-3ec45c7ae8ef,Angela Snyder,Female,15,South South,Private,2,95a5bafa-431d-429f-ac1e-86d8bfbf397b
99b32070-74fa-45ce-889a-c27e628103f0,Melissa Randall,Male,17,South West,Public,7,b0cbc61f-3d85-4e89-8217-14298e200724
4a640fc1-6843-45c3-8dcd-6e9b39d2d74a,Mrs. Shannon Jacobson,Male,18,North West,Public,7,8f15ba58-fce6-4504-87f8-424daae65fc1
addb8943-f067-4d82-b9c5-f45acd6c78dd,Adam Craig,Female,16,South East,Private,7,60141de9-f54a-40a2-a874-66d7ad66a1bd
70249792-6578-4d0c-9aec-8b70ac0e7307,Megan Wilson,Female,18,North East,Public,9,61b1cd22-6280-4c45-9043-5a1098ae4334
972ec23e-b1ed-43d3-a68f-503265125d2e,Natalie Stafford,Male,15,South East,Public,4,847fd9b4-e64d-4bcb-b027-53a15f987c71
f9a732dc-5d1c-4906-9090-dc9d2b3171dc,Curtis Anthony,Male,19,North East,Public,3,60141de9-f54a-40a2-a874-66d7ad66a1bd
d68e51f0-3b9d-4832-9f6d-5768677f7c73,Jonathan Hubbard,Male,19,North Central,Public,8,d9f195d0-1482-4f53-8201-0c62f5f59b22
45e18b77-97f9-41d5-94f8-9e6cc416c07c,Rebecca Harding,Male,18,North West,Public,9,61b1cd22-6280-4c45-9043-5a1098ae4334
9a690cad-aaab-4830-b9cf-c04f5b29317a,Victoria Dixon,Male,15,North East,Public,3,48603b32-b4fb-4eb9-89c1-3de73b4206c5
1ba84a91-7462-4144-849b-9e6225ba4f03,John Hall,Male,19,North Central,Public,4,3a43b2ba-df0f-46cb-8b9b-c326d20eac17
197f9b8d-079b-45e6-a275-b1e2f14152c7,Sandra Jimenez,Female,19,South South,Public,6,dea4ae17-54fd-4ad3-9716-108ef72169bb
61f43c2b-2dd9-4719-b8d9-bf3306d903c0,Erin Turner,Female,19,South South,Public,7,82ec9f2d-fbf6-416f-9b30-80d56fb78271
1396a289-c29a-488f-98a9-52109f8c2c51,Kelly Vasquez,Male,18,North East,Private,5,3c9ad14c-ee0c-4eb5-acfe-db992790cebd
a97ef131-4b26-40a3-b3b1-cca4774d34f5,Mr. Joshua Pacheco MD,Male,19,South East,Private,8,61b1cd22-6280-4c45-9043-5a1098ae4334
0816d739-c393-4447-b3dc-50bf04860bee,Sheryl Wilson MD,Male,19,North Central,Private,3,61b1cd22-6280-4c45-9043-5a1098ae4334
75ac0819-714b-4c03-a057-97cfda55f825,Christopher Hopkins,Female,15,North East,Public,6,c30ff46e-8026-495f-b8cd-a88b436d76e2
b4c04bdf-e27b-46c4-8d94-5434c7859c05,Jeffrey Edwards,Male,15,South South,Private,8,60141de9-f54a-40a2-a874-66d7ad66a1bd
1c007554-c396-4bf9-bcc9-d887639ac771,Katherine Spencer,Female,16,North West,Public,7,4e7ed827-455a-4762-b428-a656b3ee4d3b
79d54e9f-7846-4474-927c-5ea78a159e92,Brooke Brown,Female,17,South South,Public,2,21df306f-8a0b-4c33-b6d8-393a7c441fe7
f88afc64-974e-4b87-bea4-13e5436d977b,Michael Miranda,Female,18,North East,Private,10,e2acf72f-9e57-4f7a-a0ee-89aed453dd32
0734a403-0fb9-4b5d-920b-28f648d0e602,Bethany Richardson,Female,16,North Central,Public,7,d47d577b-fa5a-41ca-859d-d55d4b943e30
06e2e861-957e-4c3c-bdf7-74c8cf3ee4aa,Lori James,Female,15,South East,Private,5,3c9ad14c-ee0c-4eb5-acfe-db992790cebd
5b7c57e8-fdf0-4450-985b-4b176d9b1eb1,Anthony Sanchez,Male,17,North Central,Public,2,f26b4776-913e-4de2-a0c5-3cb83da9c2a9
97b027ce-4fe5-413b-a5e8-c1983c10316d,Michael Melton,Male,17,South South,Public,10,f3b1025b-fff9-4585-8d55-7b618a175dfe
050bd848-2b76-4718-966c-93cc1d4dfdb1,Amanda Barrett,Female,16,North East,Private,9,6105716b-ab0e-464e-9c3e-b2d591e1aa96
e6c2cbb7-83c7-4cbe-916b-af876c27316b,Alex Harrison,Male,19,North Central,Public,3,8f15ba58-fce6-4504-87f8-424daae65fc1
60b36938-5107-4545-bc5b-14bd05b149a0,Erica Davis,Male,15,South West,Private,8,82dc4c8e-36b5-429a-acf5-e81e71316269
acd4180a-b0dc-45fb-999d-50897d05121c,Jonathan Cain,Male,16,North Central,Public,5,82dc4c8e-36b5-429a-acf5-e81e71316269
9d655c03-2aa8-44da-96ec-0e55aad9e93d,Wayne Harris,Female,15,North Central,Public,10,4e7ed827-455a-4762-b428-a656b3ee4d3b
c982a300-f95f-47e6-98ea-e31ba2ac7896,Samuel Lewis,Female,16,North Central,Public,5,a14923c2-f920-464c-8763-fcd01f15c7b6
ff08c739-4c1d-4e43-8c2b-03e443e1346d,Regina Weber,Male,16,North East,Private,5,4e7ed827-455a-4762-b428-a656b3ee4d3b
d81ca1a0-b7bb-42aa-978a-8c73f53ba020,Leslie Nelson,Female,15,North West,Private,10,655238a6-43ff-4011-bd1a-85dd506e5a9a
79ab3018-87f3-49a4-8d1a-810d910171d2,Gregory Jones,Male,18,South West,Public,4,87fa841a-3e83-491f-a544-0fe06e417d47
cddb3f9e-8130-4e68-8d45-d885d2e08e57,Matthew Edwards,Female,17,South West,Public,5,8a476a87-e49d-481d-91d8-7c6455fa1ab8
9ffda1e7-4052-43a5-a6fd-32156a107fb7,Megan Kelley,Male,19,South East,Public,8,dd6ac7b8-6778-443b-85c5-b37af85e06a1
b40d8aef-a0ba-4142-84c3-2fede182701b,Chelsea Porter,Female,15,South South,Private,5,12a4def0-c4bb-47a9-9988-68dd9c7c7377
be015802-d2eb-4277-b64d-4de0a92a9880,Debra Little,Male,15,North West,Private,3,48603b32-b4fb-4eb9-89c1-3de73b4206c5
c4e4fe52-da4f-406b-9d4a-c78bcf1643a0,Taylor Barber,Female,17,South South,Public,5,dea4ae17-54fd-4ad3-9716-108ef72169bb
5d411ac5-335d-4b46-85b3-75aa0f546781,David Francis,Male,18,North Central,Public,9,688c7015-aab9-4e49-8f2d-479681d2c7de
6f75a3b2-d818-4112-8cde-dddbc3f9c78c,Scott Pruitt,Female,17,North Central,Private,6,dea4ae17-54fd-4ad3-9716-108ef72169bb
69958fd1-d891-4adf-b41c-612aa2491260,Dustin Martin,Male,15,South South,Public,9,61b1cd22-6280-4c45-9043-5a1098ae4334
67e6d49a-3c73-413b-99ea-5bbdafd5b90b,Chris Johnson,Male,15,North Central,Private,6,d47d577b-fa5a-41ca-859d-d55d4b943e30
76d32b96-4f7f-463e-93c5-44a3cc0b200d,Dr. Javier Bullock,Male,15,North Central,Public,2,bf0d073d-821c-4336-9970-cf60ebff8d15
22ed1e25-45d0-4382-a8cb-b7ca33b5a667,Richard Ramirez,Female,17,South South,Private,2,fd72b050-96a9-454f-9c33-e1f94c1f55ab
da3ed15a-a4f0-408a-ad0d-5e1d8cfb137c,Nathan Casey,Female,18,North West,Public,5,8a476a87-e49d-481d-91d8-7c6455fa1ab8
157c6813-e581-420f-9c0d-b2660e29ed9a,Edward Brown,Female,17,North East,Private,5,f3b1025b-fff9-4585-8d55-7b618a175dfe
5d0a06d3-e592-4e7c-a831-99c6f480ada5,Stacey Sanders,Male,15,North West,Public,6,0f02bad0-e706-4ef4-a6aa-9385dd59ba71
23fbc01f-d7be-4b4f-b967-6dc6d6fdd1a5,Kenneth Mason,Male,18,North West,Public,2,e27a984d-6548-41d0-bfcd-9eb1a7cad415
d438231d-aa0a-4259-859f-02bb1ee26f39,Patricia Fox,Male,18,South South,Public,5,a14923c2-f920-464c-8763-fcd01f15c7b6
3cf29ade-171a-4b65-a272-d7ca7f176b55,Patricia Edwards,Female,17,South West,Private,10,87fa841a-3e83-491f-a544-0fe06e417d47
63d3ce8e-bcbb-459a-9596-6725d513da02,Natasha Walls,Male,19,South East,Public,6,3a43b2ba-df0f-46cb-8b9b-c326d20eac17
2cd6e8df-1b58-49c9-a4ef-65a737cf65ca,Donald Ortiz,Male,17,South South,Private,6,6e068097-25e9-4977-8d72-48e2951f58d0
7d8823d2-0e51-4083-96e8-3922dce70289,Melissa Rodriguez,Female,17,South South,Private,6,06e745f9-88bc-439c-9f4c-3b79fb10987f
aec7f267-7990-4a27-ac7c-eeb78bb5f242,Donald Mueller,Female,15,South West,Public,8,8b10550c-d570-4f32-b02c-dd20286218b8
b7363ad9-79a8-426b-9ced-70172518ec09,Eric Brewer,Male,16,North West,Private,10,6efb63b1-1b04-4863-bd7d-dbedd284476c
d76ac5a8-08e9-4548-9b16-acb8e7bd1db7,Rebecca Brown,Female,19,South East,Public,10,6efb63b1-1b04-4863-bd7d-dbedd284476c
3d5b6535-abed-42b6-89ee-f97ceade7b17,James Fowler,Female,15,South West,Public,9,82dc4c8e-36b5-429a-acf5-e81e71316269
cfefa2a2-e735-4db2-9ce4-124bb35b9f78,Kimberly Young,Male,15,North Central,Public,5,48603b32-b4fb-4eb9-89c1-3de73b4206c5
e8e7f030-0203-4340-a372-d63571414f58,Tanya Hardin,Female,17,South South,Public,3,b0cbc61f-3d85-4e89-8217-14298e200724
d29cf92a-efb2-433c-971a-a5324d07018b,Elizabeth Villarreal,Female,18,South East,Public,6,fd72b050-96a9-454f-9c33-e1f94c1f55ab
a1a054a9-7058-4380-aa77-d1d62904a6d6,Robert Newman,Female,17,South South,Private,4,dea4ae17-54fd-4ad3-9716-108ef72169bb
ddcf5003-4627-41ec-88ac-784fca10b499,Richard Vasquez,Male,15,South East,Public,5,7872bdeb-2cd9-4cbb-819a-d58cc35b1c8c
d7567d35-ed2e-4bea-a9b7-d533bca83a82,Jay Sellers,Male,15,North West,Public,8,8f15ba58-fce6-4504-87f8-424daae65fc1
b2cfba8b-290c-42f8-930b-ef6519b38619,Austin Fisher,Female,17,North East,Private,9,23e2fcb4-72d8-467d-894a-05e430b187ef
bcdf8302-8c37-4264-903c-d20abaaeebf8,Michael Gill,Female,16,North East,Public,7,6105716b-ab0e-464e-9c3e-b2d591e1aa96
a151ed02-2f09-4f4d-a43f-683aa43101e4,Martin Smith,Female,15,South West,Private,6,dd6ac7b8-6778-443b-85c5-b37af85e06a1
5050127e-4e38-4d03-a0d8-0651333822d1,Ashley Wright,Male,17,North Central,Public,10,688c7015-aab9-4e49-8f2d-479681d2c7de
d4a39a51-c481-4a69-b83b-f029b6ac2048,Beverly Wheeler,Female,16,North Central,Private,3,fd72b050-96a9-454f-9c33-e1f94c1f55ab
51c4243b-f07d-4671-8aea-9ae5690a7b80,Shane Anderson,Female,17,North East,Private,10,847fd9b4-e64d-4bcb-b027-53a15f987c71
d3a71b83-97d0-4f8f-affd-d43b2c691f04,Douglas Miller,Male,16,North East,Private,10,655238a6-43ff-4011-bd1a-85dd506e5a9a
